"","EFG_O","EFGD_D","TOR","TORD","ORB","DRB","FTR","FTRD","WR"
"20",-0.101585468987888,-1.47702369444652,-0.543699435272916,-0.157990260747169,2.49794173243842,-0.181408119893015,0.0408043210115498,0.205546633218922,0.696969696969697
"21",0.0691544272452749,-1.11598690446164,-0.30244460405365,1.9683448275042,0.915486313264887,0.539101387054739,0.382111492089464,1.59037666996635,0.647058823529412
"22",-0.169881427481154,-1.80195680543291,1.09683341701809,2.86140556456977,1.46808979297628,0.899356140528615,0.700664851762185,1.36273337625445,0.647058823529412
"23",0.478930178204863,-0.105083892503981,0.662574720823413,-0.200516962512197,1.8448648927795,0.768354411992661,0.586895794736213,0.79362514197468,0.575757575757576
"24",1.674109451837,0.00322714449148447,-1.55696972639383,0.0546432480779678,-1.52099266546262,-1.03291935537673,-0.163979981635199,-0.951640109816604,0.833333333333333
"25",1.50336955560384,-0.899364830470714,-0.640201367760622,-1.22115780487285,0.337764493566613,0.178846633580861,0.700664851762185,-0.287680503156876,0.625
"26",0.717966032931292,-0.718846435478274,0.180065058384882,-1.30621120840291,0.689421253382953,-0.34516028056296,-0.0957185474196164,-0.439442698964814,0.638888888888889
"27",0.922853908411087,-0.718846435478274,-0.640201367760622,0.862650581613487,1.8448648927795,-0.803666330438804,0.473126737710241,-0.875759011912635,1
"28",0.444782198958233,-1.94637152142686,-0.254193637809798,-1.68895152428815,1.39273477301563,-0.476162009098916,0.131819566632327,-0.723996816104697,0.764705882352941
"29",0.547226136698129,-0.538328040485835,-0.977958131467595,-2.02916513840837,0.990841333225531,-2.14643404793235,-0.00470330179883864,-1.74839163780828,0.743589743589744
"30",-0.40891728220758,-2.16299359541779,0.421319889604148,1.5005511080889,0.388001173540376,-0.279659416294982,0.177327189442716,0.0727547118869761,0.71875
"31",0.27404230272507,-0.6466390774813,-0.0129388065905319,0.777597178083432,0.664302913396072,-1.88443059086044,1.11023345705568,-0.894729286388628,0.794117647058823
"32",-0.921136970907067,-1.62143841044047,-0.350695570297504,0.0546432480779678,1.09131469317306,0.309848362116817,0.0408043210115498,-0.534294071344775,0.67741935483871
"33",0.820409970671189,-1.26040162045559,1.96535080940745,0.862650581613487,2.37235003250401,0.899356140528615,1.70183255359073,0.490100750358806,0.666666666666667
"34",-0.40891728220758,-0.971572188467691,1.43459018072506,0.0971699498429958,2.44770505246466,-0.672664601902848,0.245588623658298,-0.705026541628705,0.617647058823529
"35",0.239894323478437,-1.87416416342989,0.952080518286531,-1.22115780487285,0.111699433684679,0.113345769312884,-0.823840512385834,-1.86221328466423,0.657142857142857
"36",0.752114012177925,-1.11598690446164,-0.59195040151677,0.224750055138077,-1.37028262554133,1.12860916546654,-0.937609569411806,-0.211799405252907,0.59375
"37",1.09359380464425,-1.07988322546315,-0.254193637809798,0.0121165463129399,0.513592873474783,-1.36042367671661,-0.414271907092336,0.452160201406821,0.727272727272727
"38",1.19603774238415,0.869715440455195,-2.13598132132007,0.862650581613487,-1.39540096552821,0.702853547724683,-0.323256661471559,-1.10340230562454,0.702702702702703
"39",1.94729328581006,-1.15209058346013,0.0353121596533219,0.735070476318406,-0.717205785882408,-1.36042367671661,0.268342435063493,-0.325621052108861,0.78125
"40",1.94729328581006,-0.213394929499444,-1.74997359136924,-0.710837383692525,-1.09398088568563,-1.88443059086044,0.495880549115436,-0.496353522392791,0.818181818181818
"41",1.7765533895769,-0.393913324491883,-0.688452334004476,0.139696651608022,-0.0390106062366089,-0.63991416976886,-1.32442436330011,-0.951640109816604,0.638888888888889
"42",0.752114012177925,-0.141187571502467,-0.543699435272916,-1.56137141899307,0.764776273343598,-1.36042367671661,-0.209487604445588,-0.951640109816604,0.558823529411765
"43",1.40092561786394,-0.393913324491883,-1.36396586141842,-1.39126461193296,-1.47075598548885,-1.13117065177869,-0.687317643954668,-1.59662944200034,0.705882352941177
"44",-0.27232536522105,-0.791053793475251,0.952080518286531,2.64877205574464,0.111699433684679,0.0478449050449062,-0.732825266765056,1.15406035701853,0.628571428571429
"45",0.000858468752008897,-0.538328040485835,-0.543699435272916,-0.243043664277223,0.413119513527258,-0.377910712696949,-0.937609569411806,-0.382531875536837,0.5625
"46",0.239894323478437,-1.40481633644954,-0.59195040151677,-0.328097067807278,-0.239957326131661,-1.00016892324274,0.723418663167379,0.0158438884589993,0.6
"47",0.991149866904351,-0.610535398482812,-0.977958131467595,1.16033749396868,1.34249809304187,-0.214158552027005,-0.232241415850782,0.129665535314953,0.818181818181818
"48",0.820409970671189,-1.07988322546315,-0.640201367760622,-1.1361044013428,-0.616732425934883,-1.16392108391268,1.54255587375437,-1.10340230562454,0.757575757575758
"49",0.683818053684659,-1.76585312643442,1.14508438326195,-0.668310681927497,1.1666697131337,-0.803666330438804,0.973710588624517,-0.439442698964814,0.870967741935484
"50",0.4106342197116,0.147641860485436,-1.99122842258851,0.18222335337305,-1.39540096552821,-0.214158552027005,0.154573378037521,-1.36898614828843,0.648648648648649
"51",2.45951297450955,-0.863261151472226,-1.7982245576131,-0.668310681927497,-1.06886254569875,-3.09619657981802,-0.823840512385834,-1.38795642276442,0.848484848484849
"52",0.786261991424558,-0.249498608497932,-0.688452334004476,-0.115463558982141,1.19178805312058,-0.63991416976886,-0.801086700980639,-0.534294071344775,0.818181818181818
"53",3.17662053868883,0.472574971471827,-1.50871876014998,-1.09357769957777,-1.06886254569875,-1.26217238031465,0.973710588624517,-1.76736191228427,0.909090909090909
"54",0.888705929164455,-0.357809645493395,-0.350695570297504,-0.370623769572306,0.262409473605969,-0.574413305500882,2.04313972466865,-0.856788737436643,0.75
"55",1.94729328581006,-0.430017003490372,-0.736703300248329,-1.00852429604772,-0.340430686079186,-1.00016892324274,-0.914855758006611,-1.23619422695649,0.676470588235294
"56",0.547226136698129,0.472574971471827,-0.0129388065905319,0.692543774553378,1.31737975305499,-1.19667151604667,1.15574107986607,-0.780907639532674,0.896551724137931
"57",-0.0674374897412547,-0.430017003490372,-0.0611897728343841,-0.0729368572171145,-0.591614085948001,-0.476162009098916,0.427619114899854,0.281427731122891,0.633333333333333
"58",1.36677763861731,-0.249498608497932,0.131814092141028,-0.0729368572171145,-0.315312346092305,-1.52417583738656,2.2251702159102,1.04023871016258,0.818181818181818
"59",-0.818693033167171,-2.1268899164193,0.807327619554973,0.905177283378515,0.739657933356716,0.277097929982828,1.61081730796996,2.00772270843818,0.666666666666667
"60",1.19603774238415,-0.177291250500955,-0.0611897728343841,0.0546432480779678,-0.315312346092305,1.03035786906457,0.950956777219322,-0.287680503156876,0.647058823529412
"61",1.26433370087741,-0.718846435478274,0.61432375457956,-0.540730576632414,0.0614627537109166,-0.377910712696949,0.404865303494659,-1.71045108885629,0.7
"62",-0.340621323714316,0.364263934476364,-0.254193637809798,0.777597178083432,0.28752781359285,0.0150944729109169,1.0192182114349,-0.932669835340612,0.7
"63",-1.77483645207288,-0.032876534507004,-0.881456198979888,1.58560451161895,1.14155137314682,0.932106572662605,0.0180505096063552,0.490100750358806,0.692307692307692
"64",-0.101585468987888,-0.899364830470714,0.276566990872588,-0.753364085457551,1.21690639310746,1.16135959760053,0.541388171925825,-1.02752120772057,0.709677419354839
"65",0.615522095191395,0.472574971471827,-0.350695570297504,0.0546432480779678,0.764776273343598,0.637352683456706,0.291096246468688,-0.856788737436643,0.628571428571429
"66",-0.579657178440742,-1.72974944743594,1.43459018072506,-0.45567717310236,1.26714307308123,-0.0504063913570605,0.746172474572574,0.528041299310789,0.59375
"67",0.342338261218334,-1.5492310524435,0.807327619554973,0.0121165463129399,0.538711213461665,-0.115907255625038,1.81560161061671,0.547011573786782,0.857142857142857
"68",-0.921136970907067,-0.393913324491883,0.61432375457956,1.79823802044409,1.51832647295004,0.21159706571485,1.74734017640112,2.2163957276741,0.741935483870968
"69",1.674109451837,-0.249498608497932,1.72409597818818,0.82012387984846,-0.56649574596112,-0.63991416976886,-0.664563832549474,-0.799877914008666,0.542857142857143
"70",-0.101585468987888,-0.971572188467691,0.228316024628734,2.26603173985939,1.39273477301563,1.65261607961036,1.22400251408165,0.509071024834797,0.692307692307692
"71",-0.647953136934008,-1.58533473144198,1.43459018072506,1.88329142397414,1.09131469317306,1.06310830119856,0.609649606141408,0.11069526083896,0.5
"72",1.94729328581006,-1.00767586746618,0.373068923360294,-0.328097067807278,-0.315312346092305,-0.63991416976886,0.746172474572574,-0.2307696797289,0.714285714285714
"73",-0.682101116180641,-1.15209058346013,-0.881456198979888,0.862650581613487,1.36761643302875,0.440850090652772,-0.11847235882481,-0.0600372094449693,0.594594594594595
"74",1.36677763861731,-1.15209058346013,0.324817957116442,-0.540730576632414,0.588947893435428,-1.49142540525257,0.0408043210115498,-1.31207532486046,0.685714285714286
"75",0.888705929164455,0.183745539483924,-1.46046779390613,-0.710837383692525,0.312646153579731,1.29236132613648,-0.459779529902725,-1.35001587381244,0.484848484848485
"76",0.342338261218334,-0.6466390774813,-0.833205232736035,-0.115463558982141,0.337764493566613,-0.672664601902848,1.13298726846088,-0.894729286388628,0.638888888888889
"77",0.308190281971701,-0.430017003490372,-1.21921296268686,1.24539089749873,0.689421253382953,1.09585873333255,-0.960363380816999,0.490100750358806,0.53125
"78",0.513078157451497,-2.05468255842233,1.67584501194433,2.69129875750966,-0.340430686079186,1.25961089400249,0.131819566632327,1.45758474863441,0.6875
"79",0.513078157451497,-1.36871265745106,0.131814092141028,0.479910265728241,0.940604653251768,-1.00016892324274,1.67907874218554,0.414219652454836,0.833333333333333
"80",1.46922157635721,-0.141187571502467,-0.0611897728343841,-0.0304101554520866,-0.491140726000476,-1.72067843019049,-0.323256661471559,-0.306650777632868,0.545454545454545
"81",-0.101585468987888,-0.249498608497932,0.0353121596533219,1.45802440632387,0.890367973278005,1.42336305467244,0.791680097382961,-0.0600372094449693,0.588235294117647
"82",0.547226136698129,-2.01857887942384,-0.350695570297504,-0.583257278397442,-0.0641289462234908,0.702853547724683,1.20124870267646,-0.989580658768589,0.727272727272727
"83",-1.0577288878936,0.183745539483924,-0.109440739078238,1.75571131867906,0.513592873474783,1.78361780814632,1.31501775970243,0.660833220642735,0.484848484848485
"84",-0.0674374897412547,-0.46612068248886,-1.12271103019915,-0.0304101554520866,-0.0390106062366089,0.21159706571485,-0.505287152713113,-1.38795642276442,0.6
"85",0.103302406491908,-0.574431719484323,0.228316024628734,0.990230686908569,-0.114365626197254,-0.148657687759027,1.90661685623748,0.812595416450673,0.527777777777778
"86",0.649670074438026,-0.863261151472226,-0.0129388065905319,-1.43379131369799,0.664302913396072,-1.85168015872645,-0.710071455359863,0.0917249863629686,0.727272727272727
"87",1.5716655140971,-0.574431719484323,-1.0744600639553,-0.795890787222579,-1.14421756565939,-0.63991416976886,-0.619056209739085,-1.78633218676026,0.636363636363636
"88",1.05944582539762,1.37516694643403,-1.0744600639553,-0.157990260747169,-1.79729440531831,-2.08093318366437,0.655157228951797,-1.50177806962038,0.645161290322581
"89",-0.374769302960949,-0.46612068248886,-0.495448469029064,-0.668310681927497,0.940604653251768,0.113345769312884,0.700664851762185,-0.875759011912635,0.483870967741935
"90",0.478930178204863,-0.321705966494907,1.86884887691974,2.56371865221458,1.64391817288445,1.32511175827047,1.40603300532321,1.28685227835048,0.785714285714286
"91",-0.545509199194112,-0.538328040485835,0.0353121596533219,1.0327573886736,0.664302913396072,-0.607163737634871,-1.21065530627414,0.774654867498689,0.633333333333333
"92",0.27404230272507,-1.07988322546315,-0.0129388065905319,-0.965997594282688,-1.39540096552821,-1.88443059086044,-0.778332889575446,-0.458412973440806,0.615384615384615
"93",-0.0332895104946241,0.111538181486947,0.807327619554973,0.0971699498429958,1.11643303315994,-0.967418491108748,-0.64181002114428,-0.382531875536837,0.548387096774194
"94",1.16188976313751,1.55568534142647,-1.65347165888154,-0.285570366042251,-1.39540096552821,0.768354411992661,-1.87051583702477,-0.0790074839209618,0.689655172413793
"95",-0.374769302960949,0.725300724461243,-0.254193637809798,0.65001707278835,-0.214838986144779,-0.312409848428972,1.77009398780632,-0.553264345820767,0.645161290322581
"96",-1.02358090864697,-0.141187571502467,-0.0129388065905319,-0.540730576632414,1.09131469317306,-0.279659416294982,0.905449154408933,-0.2307696797289,0.419354838709677
"97",0.478930178204863,0.183745539483924,-0.977958131467595,-0.0304101554520866,-1.44563764550197,-0.672664601902848,-0.914855758006611,-0.572234620296759,0.615384615384615
"98",-1.36506070111329,0.292056576479387,0.903829552042679,0.309803458668133,0.990841333225531,-0.0831568234910498,0.495880549115436,1.17303063149452,0.5
"99",-0.101585468987888,-0.177291250500955,0.517821822091854,0.437383563963213,1.54344481293692,-0.803666330438804,1.77009398780632,-0.439442698964814,0.529411764705882
"100",-0.169881427481154,-0.213394929499444,-0.736703300248329,0.607490371023324,-0.692087445895528,0.0478449050449062,-0.163979981635199,0.262457456646898,0.451612903225806
"101",0.4106342197116,-0.863261151472226,-0.350695570297504,0.437383563963213,-0.164602306171016,-1.72067843019049,0.20008100084791,-0.648115718200729,0.657142857142857
"102",0.239894323478437,-0.682742756479786,0.131814092141028,-0.157990260747169,1.46808979297628,-0.541662873366893,0.541388171925825,0.338338554550867,0.676470588235294
"103",0.444782198958233,-0.177291250500955,-1.65347165888154,0.82012387984846,-1.97312278522648,1.5216143510744,0.700664851762185,-0.40150215001283,0.482758620689655
"104",0.854557949917822,-0.141187571502467,-0.977958131467595,-0.62578398016247,-0.541377405974238,-1.32767324458262,-0.11847235882481,-0.287680503156876,0.515151515151515
"105",0.4106342197116,-0.177291250500955,-0.640201367760622,0.352330160433159,0.488474533487901,0.964857004796594,-0.141226170230005,-0.287680503156876,0.588235294117647
"106",1.94729328581006,0.508678650470315,-1.31571489517457,0.309803458668133,-0.139483966184135,-0.0176559592230712,-1.59747010016244,-1.14134285457653,0.666666666666667
"107",1.60581349334374,-0.46612068248886,-1.41221682766227,-1.1361044013428,-0.541377405974238,-1.36042367671661,-0.596302398333891,-0.496353522392791,0.696969696969697
"108",0.581374115944763,-0.791053793475251,-0.254193637809798,0.479910265728241,1.94533825272703,-0.541662873366893,0.814433908788156,0.243487182170906,0.735294117647059
"109",0.513078157451497,-0.285602287496421,-1.21921296268686,0.437383563963213,0.563829553448546,-0.738165466170827,-0.687317643954668,0.547011573786782,0.735294117647059
"110",-0.9552849501537,-1.36871265745106,-0.543699435272916,0.522436967493269,-0.767442465856172,0.702853547724683,-2.07530013967152,0.319368280074874,0.451612903225806
"111",-0.169881427481154,0.0393308234899729,-0.784954266492182,-0.965997594282688,-0.189720646157898,-0.181408119893015,0.814433908788156,-1.14134285457653,0.46875
"112",0.171598364985171,-0.718846435478274,0.61432375457956,-0.370623769572306,0.488474533487901,-1.22942194818066,0.996464400029711,-0.686056267152713,0.636363636363636
"113",-0.27232536522105,-0.610535398482812,-0.688452334004476,-0.498203874867388,-0.214838986144779,-0.738165466170827,0.0863119438219383,0.0348141629349918,0.580645161290323
"114",-0.306473344467683,0.255952897480899,-2.08773035507622,0.394856862198187,-0.591614085948001,-1.00016892324274,-1.18790149486894,0.79362514197468,0.5
"115",0.205746344231804,0.0754345024884588,-1.41221682766227,0.309803458668133,-0.265075666118543,-0.214158552027005,-1.00587100362739,-1.59662944200034,0.696969696969697
"116",-1.09187686714023,-1.00767586746618,0.131814092141028,0.735070476318406,1.09131469317306,0.0478449050449062,0.313850057873881,-0.0410669349689775,0.535714285714286
"117",0.27404230272507,-1.26040162045559,-0.254193637809798,0.267276756903105,0.96572299323865,0.539101387054739,1.58806349656476,0.603922397214758,0.757575757575758
"118",1.9814412650567,-0.249498608497932,-0.784954266492182,1.07528409043862,-0.893034165790579,-0.115907255625038,-1.00587100362739,-1.35001587381244,0.78125
"119",0.000858468752008897,-2.37961566940872,0.373068923360294,0.0971699498429958,1.71927319284509,0.0805953371788944,0.154573378037521,0.452160201406821,0.793103448275862
"120",0.205746344231804,-0.6466390774813,0.0835631258971758,-1.94411173487832,0.161936113658443,-1.32767324458262,-1.93877727124036,-0.837818462960651,0.451612903225806
"121",-1.02358090864697,-1.8380604844314,-1.55696972639383,-0.200516962512197,0.538711213461665,0.473600522786761,-0.163979981635199,0.736714318546704,0.5625
"122",0.513078157451497,-1.04377954646467,0.228316024628734,0.82012387984846,0.513592873474783,0.342598794250805,0.88269534300374,1.11611980806655,0.742857142857143
"123",0.000858468752008897,-0.502224361487346,0.324817957116442,0.990230686908569,0.714539593369835,0.866605708394627,-0.414271907092336,-0.15488858182493,0.6
"124",1.05944582539762,-1.04377954646467,-1.7982245576131,-1.30621120840291,0.614066233422309,-0.246908984160994,-0.528040964118308,-1.46383752066839,0.787878787878788
"125",-0.101585468987888,0.472574971471827,-0.205942671565944,0.437383563963213,-0.315312346092305,-0.508912441232904,-0.368764284281948,-0.496353522392791,0.40625
"126",0.683818053684659,-0.682742756479786,-0.736703300248329,0.394856862198187,-0.466022386013594,-0.0176559592230712,0.177327189442716,-0.477383247916798,0.774193548387097
"127",0.4106342197116,-1.15209058346013,0.710825687067266,-0.0729368572171145,0.990841333225531,-1.52417583738656,-0.687317643954668,-0.0790074839209618,0.566666666666667
"128",-0.306473344467683,0.761404403459732,-0.15769170532209,1.11781079220365,0.940604653251768,0.964857004796594,-0.00470330179883864,-0.0410669349689775,0.548387096774194
"129",-0.886988991660437,-1.00767586746618,1.43459018072506,1.33044430102879,1.41785311300252,1.29236132613648,-0.254995227255976,2.08360380634215,0.6
"130",-1.19432080488013,-0.0689802135054924,-0.833205232736035,1.58560451161895,0.337764493566613,2.43862645082609,0.996464400029711,-0.0979777583969536,0.53125
"131",-1.53580059734645,-1.65754208943896,0.0353121596533219,-0.498203874867388,1.19178805312058,0.375349226384795,2.13415497028943,0.205546633218922,0.586206896551724
"132",2.32292105752302,0.436471292473338,-1.8947264901008,-1.22115780487285,-0.792560805843053,-1.52417583738656,-2.05254632826633,-1.6914808143803,0.821428571428571
"133",0.27404230272507,0.400367613474852,-2.13598132132007,-1.09357769957777,-2.57596294491164,-0.214158552027005,-1.52920866594686,-1.38795642276442,0.433333333333333
"134",-0.716249095427274,0.508678650470315,-0.254193637809798,0.139696651608022,0.488474533487901,-0.803666330438804,-0.163979981635199,0.167606084266937,0.393939393939394
"135",1.19603774238415,1.55568534142647,-1.7982245576131,0.862650581613487,-1.16933590564628,-0.410661144830938,-1.96153108264555,-0.818848188484658,0.7
"136",0.137450385738538,0.508678650470315,-0.640201367760622,-0.0304101554520866,-1.84753108529207,1.06310830119856,0.67791104035699,-0.2307696797289,0.3125
"137",-0.511361219947479,0.689197045462755,-0.398946536541356,4.05215321399054,-0.0390106062366089,0.899356140528615,2.04313972466865,3.50637439204157,0.78125
"138",-0.0332895104946241,0.472574971471827,1.86884887691974,-0.838417488987607,1.46808979297628,-1.72067843019049,-0.0957185474196164,-0.306650777632868,0.5
"139",0.239894323478437,-1.69364576843745,1.77234694443204,-1.17863110310783,1.01595967321241,-1.19667151604667,1.77009398780632,-0.439442698964814,0.666666666666667
"140",-0.9552849501537,-0.0689802135054924,-0.109440739078238,-0.540730576632414,-0.214838986144779,-0.246908984160994,-0.0274571132040333,-0.0790074839209618,0.451612903225806
"141",-0.374769302960949,0.0754345024884588,-0.205942671565944,-0.880944190752634,-0.164602306171016,-1.06566978751072,-1.18790149486894,-0.116948032872946,0.40625
"142",0.854557949917822,-1.29650529945408,0.952080518286531,-0.45567717310236,0.689421253382953,0.440850090652772,-0.300502850066365,-1.31207532486046,0.741935483870968
"143",-0.682101116180641,1.19464855144159,-1.8947264901008,-0.0304101554520866,0.588947893435428,0.932106572662605,-0.27774903866117,-0.2307696797289,0.34375
"144",1.05944582539762,-0.177291250500955,-0.205942671565944,-0.498203874867388,-0.767442465856172,-1.42592454098459,-0.300502850066365,-0.192829130776915,0.466666666666667
"145",1.91314530656343,-0.6466390774813,-0.205942671565944,-0.540730576632414,-1.44563764550197,-1.75342886232448,-0.437025718497531,0.148635809790945,0.733333333333333
"146",-0.511361219947479,-0.249498608497932,-0.15769170532209,-1.34873791016794,0.337764493566613,0.342598794250805,-0.0729647360144217,-0.382531875536837,0.354838709677419
"147",0.239894323478437,0.833611761456706,-0.0129388065905319,-0.0304101554520866,-0.867915825803698,-0.672664601902848,0.382111492089464,-0.173858856300923,0.433333333333333
"148",0.991149866904351,0.219849218482413,-0.398946536541356,0.65001707278835,-0.717205785882408,0.735603979858671,0.222834812253104,-2.6779350871319,0.633333333333333
"149",0.547226136698129,-0.141187571502467,-0.15769170532209,0.139696651608022,-1.19445424563316,-1.58967670165454,-0.27774903866117,-0.572234620296759,0.533333333333333
"150",1.36677763861731,1.33906326743554,-0.350695570297504,0.564963669258296,-0.265075666118543,-1.94993145512841,-0.482533341307919,-0.382531875536837,0.633333333333333
"151",0.137450385738538,0.400367613474852,1.1933353495058,0.309803458668133,1.94533825272703,-1.03291935537673,0.0180505096063552,1.32479282730246,0.53125
"152",0.376486240464967,0.219849218482413,0.180065058384882,1.45802440632387,0.714539593369835,0.375349226384795,0.586895794736213,0.717744044070711,0.807692307692308
"153",-0.0332895104946241,-0.393913324491883,0.0353121596533219,0.479910265728241,0.714539593369835,-0.574413305500882,0.518634360520631,1.09714953359056,0.71875
"154",1.16188976313751,0.255952897480899,0.566072788335707,0.479910265728241,0.78989461333048,-0.705415034036837,-0.346010472876753,0.281427731122891,0.612903225806452
"155",-1.02358090864697,-0.935468509469203,-0.640201367760622,-1.56137141899307,-0.616732425934883,-1.55692626952055,-1.14239387205855,0.167606084266937,0.375
"156",-0.101585468987888,0.00322714449148447,0.228316024628734,0.18222335337305,-0.74232412586929,-0.0176559592230712,-1.21065530627414,0.167606084266937,0.387096774193548
"157",0.239894323478437,-1.36871265745106,1.14508438326195,0.394856862198187,0.161936113658443,-0.181408119893015,1.31501775970243,0.395249377978844,0.5
"158",1.23018572163078,-0.718846435478274,0.421319889604148,0.479910265728241,0.111699433684679,-0.312409848428972,1.56530968515957,-0.0410669349689775,0.653846153846154
"159",-0.545509199194112,-1.33260897845257,-1.02620909771145,0.905177283378515,-0.491140726000476,-0.836416762572792,-0.346010472876753,1.87493078710624,0.766666666666667
"160",0.717966032931292,0.111538181486947,-0.977958131467595,-0.923470892517662,-0.591614085948001,-0.672664601902848,-1.11964006065336,-0.856788737436643,0.535714285714286
"161",0.581374115944763,-0.682742756479786,0.0835631258971758,-1.09357769957777,2.27187667255649,-0.0831568234910498,-1.07413243784297,-0.2307696797289,0.678571428571429
"162",-0.784545053920538,-2.16299359541779,1.04858245077424,-0.498203874867388,0.488474533487901,-0.181408119893015,-0.141226170230005,0.11069526083896,0.652173913043478
"163",-0.0674374897412547,-0.863261151472226,0.566072788335707,-1.98663843664335,-0.239957326131661,-1.32767324458262,-1.68848534578322,-0.705026541628705,0.366666666666667
"164",0.239894323478437,-0.032876534507004,-1.46046779390613,0.862650581613487,-0.214838986144779,-0.705415034036837,0.268342435063493,-0.496353522392791,0.735294117647059
"165",0.000858468752008897,-1.65754208943896,0.759076653311119,0.267276756903105,-0.265075666118543,-0.607163737634871,-0.414271907092336,1.07817925911456,0.642857142857143
"166",-0.443065261454213,-1.04377954646467,0.0835631258971758,-0.838417488987607,1.41785311300252,-1.55692626952055,0.0408043210115498,0.0348141629349918,0.777777777777778
"167",-0.9552849501537,0.255952897480899,1.53109211321277,-0.200516962512197,0.865249633291123,0.50635095492075,-0.0957185474196164,0.945387337782619,0.375
"168",-0.511361219947479,-0.105083892503981,-1.17096199644301,-0.200516962512197,-0.415785706039831,-0.705415034036837,-0.619056209739085,-1.6914808143803,0.612903225806452
"169",-0.169881427481154,0.689197045462755,-1.12271103019915,-0.157990260747169,-0.993507525738105,0.309848362116817,0.564141983331018,0.945387337782619,0.433333333333333
"170",-0.238177385974417,-0.0689802135054924,-0.833205232736035,0.905177283378515,-1.34516428555445,0.440850090652772,-0.573548586928696,1.24891172939849,0.625
"171",-0.613805157687375,0.147641860485436,-1.84647552385695,0.65001707278835,0.0112260737371538,1.19411002973452,0.928202965814128,0.79362514197468,0.794117647058823
"172",0.000858468752008897,-0.718846435478274,-0.205942671565944,1.67065791514901,1.39273477301563,-0.214158552027005,0.404865303494659,1.64728749339433,0.807692307692308
"173",-0.101585468987888,0.761404403459732,0.276566990872588,0.735070476318406,-0.315312346092305,0.637352683456706,0.154573378037521,-0.306650777632868,0.354838709677419
"174",1.02529784615098,0.978026477450657,-0.0611897728343841,-1.09357769957777,-0.867915825803698,-0.541662873366893,-0.232241415850782,-0.40150215001283,0.516129032258065
"175",0.000858468752008897,-1.29650529945408,0.903829552042679,-0.45567717310236,1.19178805312058,0.178846633580861,0.177327189442716,-0.970610384292596,0.655172413793103
