G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB
1.708328796653996617e+00 ,2.168008347842249606e+00 ,2.584907419369038006e+00 ,-6.435608148158653563e-01 ,1.662296359603841811e+00 ,3.084997154797932239e+00 ,-6.652274754707129256e-01 ,-1.844866605027638995e+00 ,-1.305759757673913946e+00 ,-5.087075562157815888e-03 ,-2.434587021981201305e-01 ,-1.897961085570459838e+00 ,-1.766202402538250782e+00 ,3.013036926338063637e+00 ,-1.272092078310186114e+00 ,2.115116759772623922e+00 ,6.067171566488610557e-01 ,1.754082947446757634e+00 ,2.040516823676348235e+00
1.325427514645342031e+00 ,1.393562052205541191e+00 ,1.576005794816972116e+00 ,-1.311110900383485323e+00 ,1.599325506471272584e+00 ,1.087027581858476699e+00 ,-9.493276657553944009e-01 ,-1.158457087843921762e+00 ,4.553682901930661830e-01 ,1.144522315520510425e+00 ,1.747501288208456738e-01 ,6.836312028001924057e-01 ,2.858269749928377679e-01 ,1.570483303741810666e+00 ,-1.241338974137248696e+00 ,-5.932490911793115995e-02 ,-6.467664664966620014e-02 ,1.137200338931943833e+00 ,1.941649739555409759e+00
1.708328796653996617e+00 ,1.548451311332882829e+00 ,1.739611463663251811e+00 ,-2.266921250173488112e+00 ,1.819136807468191286e+00 ,3.992019911744006944e-01 ,-1.695090665252680040e+00 ,-8.944534273886455278e-01 ,1.169339120409409682e+00 ,7.287061527884821643e-01 ,7.019792106610391047e-02 ,1.084223109616329062e+00 ,-2.832231885241863756e-01 ,3.120854627535899484e-01 ,-1.149079661618436887e+00 ,3.829344133682819340e-01 ,-1.911009605720613846e+00 ,2.461476821883244182e-01 ,2.012269085356079845e+00
2.091230078662650982e+00 ,1.703340570460224468e+00 ,1.576005794816972116e+00 ,-2.206234878758251305e+00 ,1.788629189180362733e+00 ,3.009411925052456471e-01 ,-6.297149516851299200e-01 ,-8.416526952975895703e-01 ,4.310810773361321679e+00 ,2.147373060933051914e+00 ,9.066155831040355606e-01 ,7.949067324713411375e-01 ,1.182512081140877136e+00 ,1.586223114135631163e-01 ,-9.030548282349428746e-01 ,4.934992439898371885e-01 ,1.031718041749648679e-01 ,9.315728027603408234e-01 ,2.012269085356079845e+00
1.325427514645342031e+00 ,1.548451311332882829e+00 ,1.739611463663251811e+00 ,-1.629714350313487881e+00 ,1.710013403592496761e+00 ,1.742099572986167688e+00 ,-1.020352713326562855e+00 ,-1.552431781138712275e-01 ,-9.249753148918637979e-01 ,4.107290871698713319e-01 ,-1.707189610764502374e+00 ,-4.513791998455259358e-01 ,-2.197301011263269377e+00 ,1.048708589185720630e+00 ,-8.723017240620055679e-01 ,2.004551929151068723e+00 ,-7.780325626543489470e-01 ,3.146901942455270218e-01 ,1.899278132075007397e+00
9.425262326366874444e-01 ,1.238672793078199552e+00 ,1.889583326772343863e+00 ,-1.053193821868722235e+00 ,1.608712465944450942e+00 ,1.381809977865937178e+00 ,8.053552402657024323e-02 ,-1.897667337118694064e+00 ,5.029663455408230899e-01 ,-4.698227868508969562e-01 ,-8.010704768900753781e-01 ,3.943148256552060360e-01 ,2.340951419458360272e-01 ,1.601175934009816393e+00 ,5.730941720660257532e-01 ,6.409190181519082152e-01 ,-7.360704499481934837e-01 ,-7.819899986697002037e-01 ,1.885154262914873202e+00
9.425262326366874444e-01 ,9.288942748235161639e-01 ,1.085188788278127259e+00 ,-2.570353107249679692e+00 ,1.780415599641332003e+00 ,6.612307876254761574e-01 ,-1.588553093895923585e+00 ,-1.580862944572362982e+00 ,1.026544954366140683e+00 ,-2.007652697889953097e-01 ,-1.672338874846254653e+00 ,-2.076001933044298031e+00 ,-3.177110772221883317e-01 ,1.279296811455594707e-01 ,-1.333598286656058507e+00 ,1.341162945421747521e+00 ,-1.407464253246719199e+00 ,-3.146706664643158735e+00 ,1.814534917114202894e+00
1.325427514645342031e+00 ,1.083783533950857914e+00 ,2.203160858727716054e+00 ,-1.159394971845389755e+00 ,1.697497457628259543e+00 ,1.512824376091474798e+00 ,-5.586899041139589128e-01 ,-2.372873925938191242e+00 ,4.553682901930661830e-01 ,-8.367194010262168913e-01 ,8.020633753492949491e-01 ,-1.719920238096621423e+00 ,-1.731714513840248770e+00 ,7.724749167736705280e-01 ,-5.955237865055742486e-01 ,1.893987098529515967e+00 ,-1.905629847681387379e-01 ,4.052014601671655170e-02 ,2.026392954516213596e+00
1.708328796653996617e+00 ,1.393562052205541191e+00 ,2.107724218567384789e+00 ,-1.129051786137770019e+00 ,1.674030058945314314e+00 ,1.054273982302091683e+00 ,-5.231773803283733537e-01 ,-2.425674658029246533e+00 ,7.458384741101602156e-02 ,-4.453630125725419608e-01 ,5.232574880033173947e-01 ,-1.497369178754323960e+00 ,-1.542031126001240926e+00 ,4.962412443616225910e-01 ,-3.802520572950153221e-01 ,1.304308001881229195e+00 ,-5.262598864174038438e-01 ,-4.050061823550931694e-01 ,1.941649739555409759e+00
9.425262326366874444e-01 ,1.083783533950857914e+00 ,7.443436448483748968e-01 ,-1.660057536021105173e+00 ,1.462823470798809034e+00 ,-5.506523959607507734e-01 ,-1.943678331751773625e+00 ,-1.316859284117085860e+00 ,-4.489947614143015020e-01 ,1.416715701079696577e-01 ,3.141530724938338404e-01 ,9.506924740109501393e-01 ,-1.110932517276222331e+00 ,-5.473081847505595343e-01 ,-1.518116911693680127e+00 ,-2.067446832800048095e-01 ,-1.743161154895982889e+00 ,4.860464743885311578e-01 ,1.630924618032460138e+00
1.325427514645342031e+00 ,2.013119088714907967e+00 ,2.203160858727716054e+00 ,-1.477998421775392091e+00 ,1.760468310760828770e+00 ,1.381809977865937178e+00 ,-1.624065617681509144e+00 ,-8.944534273886455278e-01 ,-1.158083739800082196e-01 ,1.976154640984570277e+00 ,-1.010174892399558821e+00 ,1.495086603786783264e-01 ,-1.904153957330256386e+00 ,5.269338746296283738e-01 ,-1.641129328385427133e+00 ,2.115116759772623922e+00 ,-1.239615802422086688e+00 ,-1.604500143356121900e+00 ,2.012269085356079845e+00
1.708328796653996617e+00 ,2.013119088714907967e+00 ,1.548738183342591501e+00 ,-1.781430278851583449e+00 ,1.708057787035584862e+00 ,5.302163893999384259e-01 ,-1.908165807966188066e+00 ,-1.739265140845527968e+00 ,7.885546776273594238e-01 ,1.560338478252540462e+00 ,3.534718514785624432e-02 ,-6.294200473193634071e-01 ,-1.128176461625222782e+00 ,8.645528075776879318e-01 ,-2.471463141054723422e+00 ,-1.330347961989679917e-01 ,-2.744872101804557429e-01 ,-1.398872607184514116e+00 ,1.899278132075007397e+00
9.425262326366874444e-01 ,1.238672793078199552e+00 ,1.453301543182260458e+00 ,-1.311110900383485323e+00 ,1.566862271626531911e+00 ,2.364417964557473439e+00 ,-2.390771900436943209e-01 ,-7.888519632065336129e-01 ,3.601721794975540902e-01 ,-1.203616015201536937e+00 ,1.050486569843515766e-01 ,-1.653154920293932850e+00 ,-1.093688572927221436e+00 ,2.184335909101918105e+00 ,2.348100261637219577e-01 ,1.820277211448479093e+00 ,-8.619567880666659798e-01 ,1.102929082903344904e+00 ,1.715667832993264419e+00
1.767236686193783823e-01 ,1.083783533950857914e+00 ,1.303329680073170183e+00 ,-9.014778933306264452e-01 ,1.377949712228824231e+00 ,6.612307876254761574e-01 ,-1.091377760897733973e+00 ,2.143619465235149790e-01 ,-2.586025400232772609e-01 ,3.128899900564521275e-01 ,1.046018526777023672e+00 ,7.058863087344224851e-01 ,-5.246384094101965712e-01 ,5.269338746296283738e-01 ,-1.179832765791374083e+00 ,5.303541875303530162e-01 ,-3.584114355927698337e-01 ,-3.021924142692916648e-01 ,1.630924618032460138e+00
2.474131360671305568e+00 ,1.393562052205541191e+00 ,2.653076448054988656e+00 ,-9.469926718920568254e-01 ,1.737000912077883541e+00 ,2.167896367219166009e+00 ,4.711732856680058146e-01 ,-2.320073193847136395e+00 ,4.553682901930661830e-01 ,-1.081317143809763515e+00 ,2.444516006573397571e-01 ,-1.163542589740877320e+00 ,-1.455811404256237340e+00 ,2.153643278833912156e+00 ,1.733038178178473721e-01 ,1.341162945421747521e+00 ,1.152224621828912721e+00 ,-1.878670191584927540e+00 ,1.645048487192594111e+00
9.425262326366874444e-01 ,1.858229829587566329e+00 ,1.930484743983913898e+00 ,-1.523513200336820361e+00 ,1.724484966113646323e+00 ,2.429925163670241250e+00 ,-1.872653284180605171e+00 ,-5.776490348423134469e-01 ,-1.543750034412695094e+00 ,9.733038955720287877e-01 ,-2.578458008720681427e+00 ,-1.675410026228162153e+00 ,-1.559275070350241377e+00 ,2.337799060441944743e+00 ,-1.241338974137248696e+00 ,1.672857437286408011e+00 ,-2.120820169251403264e+00 ,-2.838265360385749503e+00 ,1.659172356352728306e+00
1.708328796653996617e+00 ,1.393562052205541191e+00 ,6.625408104252350494e-01 ,-2.251749657319679354e+00 ,1.626313014956659364e+00 ,-1.009202789750136331e+00 ,-1.801628236609434053e+00 ,-1.024424460228171296e-01 ,2.740074946885365570e+00 ,1.193441864077220416e+00 ,8.020633753492949491e-01 ,1.084223109616329062e+00 ,1.527390968120891923e+00 ,-1.038390269038645952e+00 ,-1.241338974137248696e+00 ,-5.384391751446653274e-01 ,-1.869047493014455386e+00 ,4.052014601671655170e-02 ,1.348447234829778907e+00
-2.061776133892761487e-01 ,1.083783533950857914e+00 ,1.057921176803746866e+00 ,-1.038022229014913478e+00 ,1.332970531419846338e+00 ,1.054273982302091683e+00 ,-1.020352713326562855e+00 ,-8.944534273886455278e-01 ,1.121741065061652831e+00 ,-8.611791753045711095e-01 ,-6.616675332170871560e-01 ,1.796386499511680501e+00 ,-7.629585633617692875e-02 ,5.269338746296283738e-01 ,-6.877830990243839482e-01 ,1.304308001881229195e+00 ,-1.155691577009772653e+00 ,4.052014601671655170e-02 ,1.320199496509510517e+00
2.091230078662650982e+00 ,1.548451311332882829e+00 ,1.453301543182260458e+00 ,-1.796601871705392206e+00 ,1.693586224514435301e+00 ,5.629699889563234416e-01 ,-1.091377760897733973e+00 ,-8.416526952975895703e-01 ,4.553682901930661830e-01 ,1.658177575365958667e+00 ,-1.184428571990794765e+00 ,-5.403996235824446437e-01 ,-1.317859849464231070e+00 ,5.576265048976342120e-01 ,-1.948660370114795759e+00 ,3.829344133682819340e-01 ,1.068300396416598685e+00 ,-1.741585167470522277e+00 ,1.828658786274337089e+00
5.596249506280329689e-01 ,6.191157565688327757e-01 ,9.488507309062264028e-01 ,-1.629714350313487881e+00 ,1.517189611080964839e+00 ,2.026803938360929314e-01 ,-1.055865237112148414e+00 ,4.783656069787911580e-01 ,-1.158083739800082196e-01 ,1.046683218407091998e+00 ,-3.828616458711095460e-01 ,-2.288281405032282778e-01 ,-1.197152239021226139e+00 ,1.586223114135631163e-01 ,-8.723017240620055679e-01 ,2.723695827467293440e-01 ,-8.619567880666659798e-01 ,-1.673042655413324642e+00 ,1.517933664751387468e+00
1.708328796653996617e+00 ,1.083783533950857914e+00 ,1.003385953854987633e+00 ,-1.311110900383485323e+00 ,1.423320016349184813e+00 ,-2.231164003969052512e-01 ,-1.588553093895923585e+00 ,-1.369660016208141817e+00 ,-3.062005953710341677e-01 ,4.107290871698713319e-01 ,4.535560161668232837e-01 ,-1.074522166003958779e+00 ,7.889964280482955616e-02 ,-1.483039912664906035e-01 ,-1.671882432558364329e+00 ,-2.435996268205206094e-01 ,-7.360704499481934837e-01 ,-8.848037667555017638e-01 ,1.390818842310181047e+00
1.708328796653996617e+00 ,1.393562052205541191e+00 ,1.507836766131021689e+00 ,-6.132176291082457320e-01 ,1.335317271288140706e+00 ,3.336947920616306629e-01 ,-9.848401895409799600e-01 ,-1.052855623661809625e+00 ,-2.061226328449609554e-02 ,6.797866042317720625e-01 ,1.708182509223721945e+00 ,6.168658849975037217e-01 ,5.962179732748519312e-01 ,2.200075719495747095e-01 ,-8.415486198890682612e-01 ,6.040640746113897785e-01 ,-7.780325626543489470e-01 ,5.203177304171300310e-01 ,1.659172356352728306e+00
1.325427514645342031e+00 ,3.093372383141494431e-01 ,1.180625428438458524e+00 ,-1.523513200336820361e+00 ,1.553955202350912224e+00 ,5.629699889563234416e-01 ,-8.783026181842233937e-01 ,-2.080439102049272126e-01 ,-1.162965591630644946e+00 ,-1.056857369531408519e+00 ,-8.010704768900753781e-01 ,-1.175526108320794627e-01 ,-8.522733520412111297e-01 ,-3.631524031425268917e-01 ,-8.107955157161331750e-01 ,1.009468453557087031e+00 ,-5.262598864174038438e-01 ,-8.505325107269028351e-01 ,1.122465328267633788e+00
1.325427514645342031e+00 ,4.642264974414911372e-01 ,1.057921176803746866e+00 ,-1.356625678944913593e+00 ,1.461258977553279159e+00 ,1.185288380527629304e+00 ,-1.375477951182413117e+00 ,1.006372927889343405e+00 ,-1.258161702326157982e+00 ,1.937269871619632863e-02 ,-6.965182691353335453e-01 ,-4.068689879770657769e-01 ,-1.625155780811806672e-01 ,1.110093849721730086e+00 ,-1.641129328385427133e+00 ,8.989036229355319430e-01 ,-1.905629847681387379e-01 ,-4.735486944122958008e-01 ,1.164836935748035929e+00
5.596249506280329689e-01 ,7.740050156961745254e-01 ,1.985019966932675128e+00 ,-2.035846220553867991e-01 ,1.359566916593850427e+00 ,2.135142767662780994e+00 ,1.515605715977412782e-01 ,-7.360512311154795428e-01 ,-9.725733702396206493e-01 ,-1.399294209428374458e+00 ,4.187052802485756176e-01 ,1.240008851155936398e+00 ,-1.438567459907236223e+00 ,1.631868564277822120e+00 ,-1.342272239115212540e-01 ,2.004551929151068723e+00 ,5.227929312365440229e-01 ,1.776051701311217867e-01 ,1.574429141391923803e+00
5.596249506280329689e-01 ,6.191157565688327757e-01 ,6.898084218996156647e-01 ,-1.250424528968248294e+00 ,1.272346418155571257e+00 ,-1.576092012841375511e-01 ,-5.586899041139589128e-01 ,4.783656069787911580e-01 ,-4.965928167620584088e-01 ,1.609258026809250453e+00 ,-1.358682251582030487e+00 ,5.055903553263548789e-01 ,7.889964280482955616e-02 ,9.723705087755367404e-02 ,-4.417582656408898800e-01 ,-3.910194009825942452e-01 ,-4.003735482989282946e-01 ,-1.993786461834853030e-01 ,1.489685926431119523e+00
1.325427514645342031e+00 ,2.168008347842249606e+00 ,1.821414298086393435e+00 ,-1.766258685997772693e+00 ,1.751472474599033102e+00 ,1.250795579640399335e+00 ,-2.405341140964380120e+00 ,-1.264058552026031679e+00 ,3.601721794975540902e-01 ,1.242361412633930406e+00 ,-1.776891082600996485e+00 ,1.128733321484787666e+00 ,-9.353980068517792068e-02 ,4.348559838256131904e-01 ,-2.286944516017101581e+00 ,1.967696985610552840e+00 ,-1.617274816777508839e+00 ,1.776051701311217867e-01 ,1.687420094672996473e+00
1.767236686193783823e-01 ,4.642264974414911372e-01 ,3.130259648856642318e+00 ,-2.339278077630063957e-01 ,1.680288031927433146e+00 ,1.185288380527629304e+00 ,9.328360948806124764e-01 ,-2.080439102049272126e-01 ,8.361527329751163862e-01 ,2.245212158046470119e+00 ,9.066155831040355606e-01 ,4.610801434578947200e-01 ,1.682586467261898422e+00 ,3.427780930215957866e-01 ,9.113783179683316860e-01 ,2.004551929151068723e+00 ,5.647550439427024838e-01 ,1.171471594960547646e+00 ,1.574429141391923803e+00
1.767236686193783823e-01 ,3.093372383141494431e-01 ,2.448569361997137150e+00 ,-3.097857720320542629e-01 ,1.547306106057411146e+00 ,2.331664365001088424e+00 ,5.777108570247623254e-01 ,-6.832504990244234744e-01 ,-1.158083739800082196e-01 ,-4.942825611292511190e-01 ,-3.435428668863784590e-02 ,-9.632466363328098247e-01 ,9.923865408826809675e-03 ,1.048708589185720630e+00 ,3.578224428554689918e-01 ,2.962780461204534088e+00 ,7.326034947673335518e-01 ,6.916740105601341115e-01 ,1.193084674068304318e+00
1.325427514645342031e+00 ,1.393562052205541191e+00 ,5.807379760020933146e-01 ,-1.204909750406818025e+00 ,1.198032988992911996e+00 ,2.026803938360929314e-01 ,-1.091377760897733973e+00 ,-4.192468385691473509e-01 ,1.169339120409409682e+00 ,5.330279585616446436e-01 ,-6.268167972988395453e-01 ,2.385290841155970620e-01 ,9.066089715568649288e-01 ,6.803970259696552336e-01 ,-1.056820349099627077e+00 ,-6.490040057662179729e-01 ,-5.262598864174038438e-01 ,2.118764261597206600e-01 ,1.291951758189242572e+00
5.596249506280329689e-01 ,3.093372383141494431e-01 ,2.530372196420278996e+00 ,-1.884130292015780972e-01 ,1.527749940488290159e+00 ,1.218041980084014320e+00 ,7.552734759526873454e-01 ,-1.158457087843921762e+00 ,-1.115367536282889649e+00 ,3.862693128915162810e-01 ,-5.571153254623454343e-01 ,1.195498639287477793e+00 ,4.065345854358434763e-01 ,8.645528075776879318e-01 ,8.191190054495219863e-01 ,1.341162945421747521e+00 ,3.129823677057544384e-01 ,8.630302907031381920e-01 ,1.291951758189242572e+00
1.325427514645342031e+00 ,6.191157565688327757e-01 ,1.139724011226888489e+00 ,-1.462826828921581113e+00 ,1.522665337440318956e+00 ,7.594915862946312046e-01 ,-3.456147614004483337e-01 ,2.671626786145709920e-01 ,1.692917729234728830e+00 ,9.275202155126049952e-02 ,1.046018526777023672e+00 ,1.284519063024396557e+00 ,-3.866868546181910782e-01 ,7.724749167736705280e-01 ,-1.210585869964311501e+00 ,4.934992439898371885e-01 ,1.320073072653546786e+00 ,-7.819899986697002037e-01 ,1.348447234829778907e+00
1.325427514645342031e+00 ,1.238672793078199552e+00 ,9.897521481177963265e-01 ,-1.477998421775392091e+00 ,1.483161882990694735e+00 ,1.371731947233228999e-01 ,-1.979190855537359184e+00 ,-1.158457087843921762e+00 ,4.077702348453092762e-01 ,8.999245727369636905e-01 ,1.398993929025980076e-01 ,8.616720502740313758e-01 ,1.613610689865895731e+00 ,5.883191351656400503e-01 ,-1.241338974137248696e+00 ,-5.752941186851837641e-01 ,-2.330630732782192904e+00 ,-6.106337185266961232e-01 ,1.164836935748035929e+00
2.474131360671305568e+00 ,1.083783533950857914e+00 ,1.603273406291350733e+00 ,-9.014778933306264452e-01 ,1.481597389745164861e+00 ,4.974627898435534101e-01 ,3.646357143112518018e-01 ,-1.024424460228171296e-01 ,-4.965928167620584088e-01 ,1.315740735468993838e+00 ,-1.323831515663782987e+00 ,1.284519063024396557e+00 ,-3.866868546181910782e-01 ,8.338601773096820935e-01 ,9.421314221412689927e-01 ,-1.330347961989679917e-01 ,-6.941083372420349118e-01 ,-3.707349263264894113e-01 ,1.334323365669644934e+00
5.596249506280329689e-01 ,4.642264974414911372e-01 ,6.080055874764739299e-01 ,-1.417312050360152842e+00 ,1.311458749293813231e+00 ,3.336947920616306629e-01 ,-3.456147614004483337e-01 ,-1.024424460228171296e-01 ,8.361527329751163862e-01 ,-6.655009810777344770e-01 ,-2.434587021981201305e-01 ,6.168658849975037217e-01 ,-8.867612407392124751e-01 ,-5.622610046247317889e-02 ,1.425507136449100654e-01 ,8.251937358544977341e-01 ,-9.458810134789830126e-01 ,-6.449049745552999369e-01 ,1.193084674068304318e+00
1.708328796653996617e+00 ,1.393562052205541191e+00 ,1.289695874335978765e+00 ,-4.918448862777696218e-01 ,1.189428276142498797e+00 ,5.957235885127084574e-01 ,-1.680521424725232860e-01 ,-1.528062212481307913e+00 ,-3.062005953710341677e-01 ,4.596486357265804901e-01 ,7.323619035127996169e-01 ,3.275495078525157977e-01 ,-2.007617623424260866e+00 ,5.269338746296283738e-01 ,-6.877830990243839482e-01 ,4.934992439898371885e-01 ,7.326034947673335518e-01 ,2.118764261597206600e-01 ,1.291951758189242572e+00
1.325427514645342031e+00 ,2.168008347842249606e+00 ,1.003385953854987633e+00 ,-1.098708600430152726e+00 ,1.335317271288140706e+00 ,1.218041980084014320e+00 ,-9.493276657553944009e-01 ,-1.580862944572362982e+00 ,5.981624562363352382e-01 ,2.395106672213888344e-01 ,-1.916294026273984485e+00 ,-1.185797695675107510e+00 ,4.410224741338454879e-01 ,1.324942261597768400e+00 ,-7.185362031973212549e-01 ,7.514838487734608607e-01 ,-9.458810134789830126e-01 ,-1.261787583070113739e+00 ,1.390818842310181047e+00
1.325427514645342031e+00 ,1.703340570460224468e+00 ,1.344231097284739995e+00 ,-4.766732934239587549e-01 ,1.210940058268532127e+00 ,6.939843871818611731e-01 ,-8.072775706130549400e-01 ,-1.633663676663418052e+00 ,-1.258161702326157982e+00 ,3.128899900564521275e-01 ,-1.045025628317805211e+00 ,1.329029274892855161e+00 ,-1.283371960766229725e+00 ,-2.553347019446736837e-02 ,-4.196791139271155435e-02 ,1.230598114800194987e+00 ,-1.701199042189824207e+00 ,5.203177304171300310e-01 ,1.348447234829778907e+00
-9.719801774065852662e-01 ,9.288942748235161639e-01 ,5.125689473161428866e-01 ,-1.280767714675865809e+00 ,1.198424112304294686e+00 ,9.232595840765539519e-01 ,-6.652274754707129256e-01 ,-1.792065872936584148e+00 ,7.885546776273594238e-01 ,-1.228075789479891045e+00 ,-1.602637403009760542e+00 ,-2.432083627991974417e+00 ,-6.281020755042012738e-01 ,3.734707232896015694e-01 ,-7.800424115431958683e-01 ,1.009468453557087031e+00 ,-2.325250974742972543e-01 ,-1.810127679527725020e+00 ,1.051845982466963481e+00
5.596249506280329689e-01 ,1.858229829587566329e+00 ,1.889583326772343863e+00 ,1.757051992898525927e-01 ,1.156182794674993630e+00 ,1.512824376091474798e+00 ,9.328360948806124764e-01 ,-2.478475390120301380e+00 ,7.409566222796042378e-01 ,8.265452499019004806e-01 ,-2.783094381163677689e-01 ,-1.007756848201269317e+00 ,6.824376950198556280e-01 ,1.969487497225881789e+00 ,1.464934193081196545e+00 ,4.566443004493188074e-01 ,-4.423356610050868110e-01 ,6.916740105601341115e-01 ,1.320199496509510517e+00
