6.611860637433349119e-02
7.520451067285101321e-02
6.534525516338142437e-02
6.647409563815277755e-02
6.994125147609443760e-02
6.510315745400957477e-02
7.209123255328252211e-02
8.211044237733594597e-02
7.009783550678530539e-02
7.578437839466883874e-02
7.139011383435886482e-02
7.559387367942023428e-02
5.745824583816337705e-02
7.106695252637201810e-02
9.544357849333287569e-02
9.805007693795179946e-02
8.694921909446473585e-02
6.589024445782765138e-02
1.845922677461385719e-01
2.508556993886381092e-01
