G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB
2.185311867629538884e+00 ,1.908164976858713890e+00 ,2.822860099704230130e+00 ,-7.621348176060709356e-01 ,1.710650751541821446e+00 ,2.254625099029748725e+00 ,-3.578096454933919479e-01 ,-4.471975027852098661e-01 ,-1.859058331348259818e+00 ,1.819746552792622207e+00 ,-1.425924540984592870e+00 ,1.792847799211517490e+00 ,-1.710451088856292934e+00 ,1.843494205315707513e+00 ,-4.100322308741747301e-01 ,1.982188077627653477e+00 ,-1.914158580609887916e-01 ,-4.707539242800430346e-01 ,2.105491943147076217e+00
8.223473230104187959e-01 ,1.290373376844768938e+00 ,9.362963949700630062e-01 ,-1.413466104524380818e+00 ,1.410922326022156392e+00 ,-7.503970746739092590e-01 ,-3.939133244918803234e-01 ,-2.618490983758603008e+00 ,-5.832572783974393493e-01 ,-5.162590659873544929e-01 ,-1.229421948180660529e+00 ,4.731267377102463256e-01 ,-6.481157182007286632e-01 ,-3.023104249317818404e-01 ,-2.800707092690808975e-01 ,-1.120298667085278144e+00 ,-4.821359430918089051e-01 ,-3.062141098868193523e-01 ,2.032637550650637337e+00
1.503829595319978729e+00 ,1.599269176851741303e+00 ,1.974637658815999730e+00 ,-1.604099651915106284e+00 ,1.732059924793226457e+00 ,2.398943234784324530e-01 ,-8.993648304707103636e-01 ,-2.521989051270896898e+00 ,4.373835639632164263e-01 ,8.401312933042448527e-01 ,-9.346680589747602408e-01 ,-1.867337930403884794e-01 ,-4.394426989648138604e-01 ,-6.052962152361471976e-02 ,-8.324071760907325590e-01 ,7.734270082589786988e-01 ,-6.482617059665619630e-01 ,-7.175636458698726461e-01 ,1.828645251660609095e+00
8.223473230104187959e-01 ,9.814775768377964615e-01 ,1.404281189942880426e+00 ,-1.477010620321290046e+00 ,1.582195712033393598e+00 ,8.887059291644493486e-01 ,-1.477023694446517155e+00 ,-1.576917053220901199e-01 ,-1.221157804872849750e+00 ,1.292261413068111153e+00 ,-5.089124412329050218e-01 ,3.821114920894693734e-01 ,-4.584129734408063928e-01 ,5.136997865707838562e-01 ,-1.514705164517475833e+00 ,9.748871864870911619e-01 ,-7.313245874039400185e-01 ,-1.826943469868675882e-02 ,1.697507345167019732e+00
2.185311867629538884e+00 ,1.753717076855227708e+00 ,9.362963949700630062e-01 ,-1.842391586153512728e+00 ,1.562768869638600400e+00 ,-4.430652614542173739e-01 ,-9.354685094691987945e-01 ,-7.367033002483296400e-01 ,9.051772833785178829e-01 ,4.131195135272601737e-01 ,-9.346680589747602408e-01 ,1.565309685159574471e+00 ,2.434871821709058692e-01 ,1.208059810325117084e-01 ,-9.948590780971005021e-01 ,-1.241174774022145932e+00 ,-5.236673838104979328e-01 ,1.421453941241999752e+00 ,1.741219980664883149e+00
8.223473230104187959e-01 ,1.599269176851741303e+00 ,1.331158565728377763e+00 ,-1.079857396590612639e+00 ,1.427970371389015947e+00 ,3.500644799863701639e-02 ,-1.368712657451054637e+00 ,-6.884523340044758077e-01 ,-1.178631103107822486e+00 ,5.889478934354301920e-01 ,-2.469089841609952152e-01 ,1.519802062349185023e+00 ,-6.860562671527129508e-01 ,-2.116426236537197192e-01 ,-8.973879368932783374e-01 ,3.705066518027537725e-01 ,-1.520421961059019278e+00 ,-7.586985994681814116e-01 ,1.945212279654910947e+00
2.526053003784318740e+00 ,2.371508676869172660e+00 ,2.077009332716303724e+00 ,-2.191886423036509157e+00 ,1.840691655735538834e+00 ,1.093593804644244827e+00 ,-2.451823027405691580e+00 ,-7.367033002483296400e-01 ,1.415497704558845715e+00 ,2.447705052464658859e+00 ,-5.040639135706169449e-02 ,-3.005028500663600721e-01 ,7.746548674986890592e-01 ,1.450600399777435268e+00 ,-2.099532011740401494e+00 ,1.287544379290182783e-01 ,-2.018799249683280284e+00 ,-1.416857857041064372e+00 ,1.988924915152774364e+00
1.844570731474758807e+00 ,1.444821276848255120e+00 ,2.749737475489727245e+00 ,-8.097932044537516916e-01 ,1.709857819199176898e+00 ,1.161889763137508247e+00 ,-1.411875715024640265e-01 ,-2.618490983758603008e+00 ,3.523301604331620096e-01 ,1.091314693173058403e+00 ,6.046022513227151673e-01 ,-7.296473601441690049e-02 ,-8.188481884846584569e-01 ,8.461483912570152421e-01 ,1.234271434238082797e-02 ,1.136055329069580511e+00 ,-3.160101802170558472e-01 ,1.092374312455558272e+00 ,1.741219980664883149e+00
8.223473230104187959e-01 ,1.444821276848255120e+00 ,1.097166168241967998e+00 ,-1.874163844051967454e+00 ,1.614309471910500671e+00 ,9.570018876577152112e-01 ,-6.466390774812966757e-01 ,-6.884523340044758077e-01 ,3.523301604331620096e-01 ,-1.394839661841326128e-01 ,-2.113683615798358950e+00 ,-1.597470100162435847e+00 ,-1.046491482196564959e+00 ,8.461483912570152421e-01 ,-9.298783172945523923e-01 ,8.137190439046018131e-01 ,2.654299898445814376e-01 ,-1.416857857041064372e+00 ,1.653794709669156537e+00
8.223473230104187959e-01 ,9.814775768377964615e-01 ,1.594400012900586860e+00 ,-1.016312880793703410e+00 ,1.489422627943973509e+00 ,-1.015854689878924605e-01 ,-1.477023694446517155e+00 ,-5.436994352729158653e-01 ,-1.579902607471659060e-01 ,2.497941732438420548e+00 ,-1.814081198930165839e-01 ,4.080432101155467145e-02 ,2.055466332189215539e-01 ,-5.138686279139297319e-01 ,-2.359455054950589048e+00 ,6.928429369677354677e-01 ,6.807443970314656090e-01 ,-8.821034602630962729e-01 ,1.537227681674854907e+00
1.163088459165198651e+00 ,8.270296768343101679e-01 ,1.492028339000282644e+00 ,-1.715302554559696491e+00 ,1.665057141839756172e+00 ,6.915442724527000318e-02 ,-1.115986904461638174e+00 ,-3.024446040536499791e-01 ,1.968344827504201699e+00 ,9.154863132648893842e-01 ,5.391013870547377573e-01 ,3.821114920894693734e-01 ,1.590376669966354184e+00 ,2.416963827365952722e-01 ,-1.059839838899646169e+00 ,-1.935818472359605025e-01 ,-7.728560281226275475e-01 ,-1.499127764237676130e+00 ,1.580940317172717879e+00
1.163088459165198651e+00 ,8.270296768343101679e-01 ,5.853077987404494698e-01 ,-2.017139004595012164e+00 ,1.512021199709345343e+00 ,-1.698814274811584202e-01 ,-1.801956805432907816e+00 ,1.096833417018091561e+00 ,2.861405564569776683e+00 ,1.468089792976280394e+00 ,8.993561405286142341e-01 ,7.006648517621895111e-01 ,1.362733376254446904e+00 ,2.114737823105738435e-01 ,-7.349360348869105053e-01 ,-7.576703462746747775e-01 ,-2.267987893995411230e+00 ,6.398898228742019301e-01 ,1.420660653680553054e+00
8.223473230104187959e-01 ,3.636859768238514534e-01 ,1.886890509758597512e+00 ,-6.350457860122545872e-01 ,1.450965409325709610e+00 ,4.789301782048584477e-01 ,-1.050838925039781907e-01 ,6.625747208234136210e-01 ,-2.005169625121938359e-01 ,1.844864892779502163e+00 ,7.683544119926594140e-01 ,5.868957947362178906e-01 ,7.936251419746801483e-01 ,1.873716805741728830e+00 ,-1.825995680652610920e-01 ,-1.039714595794033469e+00 ,5.777278625113935195e-02 ,1.915073384421664748e+00 ,1.376948018182690081e+00
-1.998760854539211873e-01 ,1.290373376844768938e+00 ,1.404281189942880426e+00 ,-6.668180439107092017e-01 ,1.283656685027695366e+00 ,1.674109451836995666e+00 ,3.227144491487032429e-03 ,-1.556969726393833353e+00 ,5.464324807797085737e-02 ,-1.520992665462612914e+00 ,-1.032919355376727077e+00 ,-1.639799816351938389e-01 ,-9.516401098166038519e-01 ,1.813271604889688193e+00 ,3.697368987563905973e-01 ,8.540110795502248164e-01 ,-3.990730616544309051e-01 ,-6.352937386732666614e-01 ,1.712078223666307464e+00
4.816061868556387737e-01 ,5.181338768273376916e-01 ,1.930764084287298621e+00 ,-6.032735281137999728e-01 ,1.450965409325709610e+00 ,1.503369555603833119e+00 ,-8.993648304707103636e-01 ,-6.402013677606218645e-01 ,-1.221157804872849750e+00 ,3.377644935666156423e-01 ,1.788466335808599761e-01 ,7.006648517621895111e-01 ,-2.876805031568759330e-01 ,1.299487397647330233e+00 ,-1.319762882109836166e+00 ,1.216639400360826739e+00 ,5.777278625113935195e-02 ,-8.409685066647932805e-01 ,1.274951868687675960e+00
1.844570731474758807e+00 ,9.814775768377964615e-01 ,1.360407615414177096e+00 ,-9.051099781491156460e-01 ,1.368896911861992027e+00 ,7.179660329312868017e-01 ,-7.188464354782708732e-01 ,1.800650583848817932e-01 ,-1.306211208402904056e+00 ,6.894212533829556788e-01 ,-3.451602805629608306e-01 ,-9.571854741961154101e-02 ,-4.394426989648138604e-01 ,-3.030702109759328758e-02 ,-4.425226112754487851e-01 ,1.740435863753917900e+00 ,-8.559189095600040487e-01 ,1.874053332928398707e-01 ,1.508085924676279443e+00
1.408650507008588071e-01 ,2.217060776865686478e+00 ,1.126415217927769552e+00 ,-9.686544939460226544e-01 ,1.303876459765133555e+00 ,9.228539084110822799e-01 ,-7.188464354782708732e-01 ,-6.402013677606218645e-01 ,8.626505816134899529e-01 ,1.844864892779502163e+00 ,-8.036663304388053097e-01 ,4.731267377102463256e-01 ,-8.757590119126352768e-01 ,1.057706594239163245e+00 ,2.072849967500227375e-01 ,4.107986874483768314e-01 ,-1.645016283215084973e+00 ,-4.707539242800430346e-01 ,1.595511195672005833e+00
1.163088459165198651e+00 ,1.444821276848255120e+00 ,9.216718701271612302e-01 ,-9.686544939460226544e-01 ,1.216653902074225746e+00 ,4.447821989582279034e-01 ,-1.946371521426858875e+00 ,-2.541936378097978122e-01 ,-1.688951524288150319e+00 ,1.392734773015636751e+00 ,-4.761620090989168719e-01 ,1.318195666323316029e-01 ,-7.239968161046972384e-01 ,1.208059810325117084e-01 ,-2.554397337358231379e+00 ,8.943031151958479308e-01 ,-1.914158580609887916e-01 ,-3.884840170834311657e-01 ,1.682936466667732001e+00
2.866794139939098596e+00 ,1.908164976858713890e+00 ,1.769894311015393740e+00 ,-1.397579975575154565e+00 ,1.649594961158186157e+00 ,5.472261366981243658e-01 ,-5.383280404858313828e-01 ,-9.779581314675954706e-01 ,-2.029165138408369540e+00 ,9.908413332255330275e-01 ,-2.146434047932347156e+00 ,-4.703301798833795129e-03 ,-1.748391637808277999e+00 ,1.208059810325117084e-01 ,-7.674264152881845602e-01 ,9.345951508414680475e-01 ,1.624134553245329404e-02 ,1.215779173250473022e+00 ,1.712078223666307464e+00
4.816061868556387737e-01 ,9.814775768377964615e-01 ,1.495132986733006125e-02 ,-2.446064486224141632e+00 ,1.475942778119015308e+00 ,-4.089172822075843872e-01 ,-2.162993595417786796e+00 ,4.213198896041476793e-01 ,1.500551108088900243e+00 ,3.880011735403783857e-01 ,-2.796594162949833651e-01 ,1.773271894427208839e-01 ,7.275471188697610336e-02 ,-9.067624334522018659e-01 ,-2.067041631339127328e+00 ,7.734270082589786988e-01 ,-1.520421961059019278e+00 ,-7.586985994681814116e-01 ,1.464373289178416249e+00
1.163088459165198651e+00 ,1.599269176851741303e+00 ,7.754266216981559046e-01 ,-1.492896749270516299e+00 ,1.380394430830339081e+00 ,2.740423027250654120e-01 ,-6.466390774812966757e-01 ,-1.293880659053194687e-02 ,7.775971780834355362e-01 ,6.643029133960747235e-01 ,-1.884430590860437293e+00 ,1.110233457055688211e+00 ,-8.947292863886276981e-01 ,2.719189831626167009e-01 ,-6.049745132818166171e-01 ,2.093385092202643960e-01 ,-4.406045023731198773e-01 ,-1.087778228254622892e+00 ,1.595511195672005833e+00
1.408650507008588071e-01 ,6.725817768308239852e-01 ,4.536870751543459757e-01 ,-1.413466104524380818e+00 ,1.208328112476457328e+00 ,-9.211369709070718059e-01 ,-1.621438410440468214e+00 ,-3.506955702975038669e-01 ,5.464324807797085737e-02 ,1.091314693173058403e+00 ,3.098483621168160451e-01 ,4.080432101155467145e-02 ,-5.342940713447750234e-01 ,-1.178765837286392504e+00 ,-1.547195544918749777e+00 ,-1.129977759447143848e-01 ,-1.063576113153446245e+00 ,1.874053332928398707e-01 ,1.362377139683402127e+00
8.223473230104187959e-01 ,8.270296768343101679e-01 ,1.477403814157383088e+00 ,-1.540555136118199275e+00 ,1.615895336595789988e+00 ,8.204099706711833750e-01 ,-1.260401620455589233e+00 ,1.965350809407448995e+00 ,8.626505816134899529e-01 ,2.372350032504013218e+00 ,8.993561405286142341e-01 ,1.701832553590739039e+00 ,4.901007503588056258e-01 ,6.648127887008888903e-01 ,-1.417234023313655999e+00 ,8.137190439046018131e-01 ,-6.897931466852510463e-01 ,1.174644219652170030e+00 ,1.289522747186963469e+00
1.163088459165198651e+00 ,6.725817768308239852e-01 ,9.216718701271612302e-01 ,-1.619985780864334757e+00 ,1.485061500059428274e+00 ,-4.089172822075843872e-01 ,-9.715721884676872255e-01 ,1.434590180725063391e+00 ,9.716994984299881510e-02 ,2.447705052464658859e+00 ,-6.726646019028492685e-01 ,2.455886236583031679e-01 ,-7.050265416287054832e-01 ,1.812511818845524147e-01 ,-6.049745132818166171e-01 ,-1.321758845313390607e+00 ,-1.146638994590824190e+00 ,-5.118888778783460269e-01 ,1.508085924676279443e+00
1.503829595319978729e+00 ,9.814775768377964615e-01 ,3.659399260969415368e-01 ,-1.619985780864334757e+00 ,1.268194504346125795e+00 ,2.398943234784324530e-01 ,-1.874164163429884677e+00 ,9.520805182865316185e-01 ,-1.221157804872849750e+00 ,1.116994336846819785e-01 ,1.133457693128825244e-01 ,-8.238405123858294488e-01 ,-1.862213284664230972e+00 ,1.087929194665182342e+00 ,-2.034551250937853606e+00 ,-1.080006631439655029e+00 ,-8.143874688413165197e-01 ,-5.940438829698974771e-02 ,1.333235382684826886e+00
4.816061868556387737e-01 ,3.636859768238514534e-01 ,7.900511465410576806e-01 ,-9.209961070983417875e-01 ,1.123880817984805214e+00 ,7.521140121779198440e-01 ,-1.115986904461638174e+00 ,-5.919504015167696975e-01 ,2.247500551380796630e-01 ,-1.370282625541323629e+00 ,1.128609165466537112e+00 ,-9.376095694118010693e-01 ,-2.117994052529073024e-01 ,8.763709916830366708e-01 ,-1.124820599702194279e+00 ,3.705066518027537725e-01 ,-6.897931466852510463e-01 ,1.668263662831835248e+00 ,1.172955719192661839e+00
8.223473230104187959e-01 ,1.135925476841282755e+00 ,1.155664267613570884e+00 ,-1.477010620321290046e+00 ,1.504884808625543746e+00 ,1.093593804644244827e+00 ,-1.079883225463149854e+00 ,-2.541936378097978122e-01 ,1.211654631294290137e-02 ,5.135928734747856605e-01 ,-1.360423676716615349e+00 ,-4.142719070923316371e-01 ,4.521602014068206166e-01 ,1.420377799351413950e+00 ,-3.775418504729006752e-01 ,3.302146161571307137e-01 ,-1.977267808964592533e+00 ,7.632946836691167913e-01 ,1.318664504185539155e+00
2.185311867629538884e+00 ,1.444821276848255120e+00 ,1.652898112272187747e+00 ,-6.985903018091615957e-01 ,1.393477814483975008e+00 ,1.196037742384141289e+00 ,8.697154404551959983e-01 ,-2.135981321320071125e+00 ,8.626505816134899529e-01 ,-1.395400965528205584e+00 ,7.028535477246818930e-01 ,-3.232566614715546849e-01 ,-1.103402305624541890e+00 ,1.541268201055497444e+00 ,1.019544506781862037e+00 ,1.690464735746413372e-01 ,3.484928712819594376e-01 ,2.285402868911487195e-01 ,1.464373289178416249e+00
4.816061868556387737e-01 ,1.290373376844768938e+00 ,6.730549477978539086e-01 ,-1.588213522965880253e+00 ,1.382376761686950228e+00 ,1.947293285810057117e+00 ,-1.152090583460126716e+00 ,3.531215965332191314e-02 ,7.350704763184090496e-01 ,-7.172057858824054666e-01 ,-1.360423676716615349e+00 ,2.683424350634978084e-01 ,-3.256210521088609422e-01 ,1.571490801481518762e+00 ,-8.324071760907325590e-01 ,1.659851792462674558e+00 ,-1.146638994590824190e+00 ,-1.046643274656319900e+00 ,1.347806261184114396e+00
8.223473230104187959e-01 ,1.599269176851741303e+00 ,1.974637658815999730e+00 ,-1.902341754338964519e-01 ,1.310616384677612434e+00 ,1.947293285810057117e+00 ,-2.133949294994408608e-01 ,-1.749973591369245352e+00 ,-7.108373836925216960e-01 ,-1.093980885685627236e+00 ,-1.884430590860437293e+00 ,4.958805491154409939e-01 ,-4.963535223927906803e-01 ,1.359932598499373091e+00 ,-3.125610896703549524e-01 ,2.022480113273276370e+00 ,-2.529009518623571637e-02 ,-1.046643274656319900e+00 ,1.391518896681977813e+00
1.844570731474758807e+00 ,9.814775768377964615e-01 ,1.945388609130198398e+00 ,-1.127515783438293617e+00 ,1.615895336595789988e+00 ,1.776553389576894570e+00 ,-3.939133244918803234e-01 ,-6.884523340044758077e-01 ,1.396966516080252463e-01 ,-3.901060623660623783e-02 ,-6.399141697688610630e-01 ,-1.324424363300104268e+00 ,-9.516401098166038519e-01 ,8.763709916830366708e-01 ,-1.825995680652610920e-01 ,2.304524362792634840e+00 ,-5.651988245291869051e-01 ,-1.581397671434287888e+00 ,1.333235382684826886e+00
1.163088459165198651e+00 ,3.636859768238514534e-01 ,1.696771686800891077e+00 ,-9.686544939460226544e-01 ,1.502109545426287385e+00 ,7.521140121779198440e-01 ,-1.411875715024640265e-01 ,-5.436994352729158653e-01 ,-1.561371418993068749e+00 ,7.647762733436002103e-01 ,-1.360423676716615349e+00 ,-2.094876044455831199e-01 ,-9.516401098166038519e-01 ,9.065935921090580996e-01 ,1.747946163487487103e-01 ,1.690464735746413372e-01 ,-5.236673838104979328e-01 ,-3.062141098868193523e-01 ,1.114672205195510912e+00
1.163088459165198651e+00 ,1.135925476841282755e+00 ,1.535901913528983975e+00 ,-8.892238491998871730e-01 ,1.423212777333147994e+00 ,1.400925617863936656e+00 ,-3.939133244918803234e-01 ,-1.363965861418420467e+00 ,-1.391264611932959250e+00 ,-1.470755985488849227e+00 ,-1.131170651778693692e+00 ,-6.873176439546632155e-01 ,-1.596629442000339960e+00 ,6.648127887008888903e-01 ,-8.512842686143896886e-02 ,1.780727899399541014e+00 ,-6.897931466852510463e-01 ,-7.175636458698726461e-01 ,1.362377139683402127e+00
1.503829595319978729e+00 ,8.270296768343101679e-01 ,-8.742034403297406497e-02 ,-2.207772551985735632e+00 ,1.345505407753975646e+00 ,-2.723253652210549380e-01 ,-7.910537934752477351e-01 ,9.520805182865316185e-01 ,2.648772055744639697e+00 ,1.116994336846819785e-01 ,4.784490504490507279e-02 ,-7.328252667650516639e-01 ,1.154060357018533489e+00 ,1.208059810325117084e-01 ,3.047561379538425430e-01 ,-7.979623819202978918e-01 ,-1.977267808964592533e+00 ,-3.473490634851282288e-01 ,1.493515046176991712e+00
4.816061868556387737e-01 ,2.092380768203652430e-01 ,6.291813732691506900e-01 ,-9.527683649967964019e-01 ,1.061239162915880829e+00 ,8.584687520040434894e-04 ,-5.383280404858313828e-01 ,-5.436994352729158653e-01 ,-2.430436642772202949e-01 ,4.131195135272601737e-01 ,-3.779107126969501462e-01 ,-9.376095694118010693e-01 ,-3.825318755368370960e-01 ,-9.075222194963614153e-02 ,-8.973879368932783374e-01 ,1.690464735746413372e-01 ,9.930422696982836583e-02 ,-8.821034602630962729e-01 ,9.835342987019214389e-01
1.503829595319978729e+00 ,6.725817768308239852e-01 ,7.900511465410576806e-01 ,-1.699416425610470238e+00 ,1.466824056178601898e+00 ,2.398943234784324530e-01 ,-1.404816336449540515e+00 ,-5.919504015167696975e-01 ,-3.280970678072747115e-01 ,-2.399573261316580719e-01 ,-1.000168923242737762e+00 ,7.234186631673841239e-01 ,1.584388845899928691e-02 ,3.625867844406788776e-01 ,-1.937080109734033773e+00 ,-7.270574029909418479e-02 ,-2.744787394983668194e-01 ,2.286551889962207609e-02 ,1.114672205195510912e+00
8.223473230104187959e-01 ,1.599269176851741303e+00 ,1.389656665099978650e+00 ,-5.079567544184383499e-01 ,1.208724578647779602e+00 ,9.911498669043458110e-01 ,-6.105353984828082448e-01 ,-9.779581314675954706e-01 ,1.160337493968682576e+00 ,1.342498093041873064e+00 ,-2.141585520270058995e-01 ,-2.322414158507769555e-01 ,1.296655353149529233e-01 ,3.323641840146574489e-01 ,-6.699552740843647269e-01 ,1.821019935045164129e+00 ,-3.160101802170558472e-01 ,7.221597300708137990e-01 ,1.070959569697647940e+00
8.223473230104187959e-01 ,1.290373376844768938e+00 ,8.193001962268592342e-01 ,-7.939070755045255501e-01 ,1.073926080398194483e+00 ,8.204099706711833750e-01 ,-1.079883225463149854e+00 ,-6.402013677606218645e-01 ,-1.136104401342795223e+00 ,-6.167324259348799798e-01 ,-1.163921083912681897e+00 ,1.542555873754379858e+00 ,-1.103402305624541890e+00 ,1.420377799351413950e+00 ,-4.750129916767227845e-01 ,-1.935818472359605025e-01 ,-1.478890520340330417e+00 ,-5.530238314766547925e-01 ,1.362377139683402127e+00
1.408650507008588071e-01 ,1.599269176851741303e+00 ,5.414342242117482495e-01 ,-1.000426751844477380e+00 ,1.041415854349765358e+00 ,6.838180536846538704e-01 ,-1.765853126434419273e+00 ,1.145084383261945282e+00 ,-6.683106819274937660e-01 ,1.166669713133704045e+00 ,-8.036663304388053097e-01 ,9.737105886245218667e-01 ,-4.394426989648138604e-01 ,1.057706594239163245e+00 ,-1.384743642912382056e+00 ,-3.241370465347111901e-02 ,-1.603484842496395890e+00 ,-4.296189706817400422e-01 ,1.187526597691949570e+00
2.185311867629538884e+00 ,1.135925476841282755e+00 ,6.730549477978539086e-01 ,-5.079567544184383499e-01 ,8.400110393180325596e-01 ,4.106342197115949166e-01 ,1.476418604854380923e-01 ,-1.991228422588511293e+00 ,1.822233533730532040e-01 ,-1.395400965528205584e+00 ,-2.141585520270058995e-01 ,1.545733780375262434e-01 ,-1.368986148288433347e+00 ,7.857031904049723847e-01 ,1.234271434238082797e-02 ,-1.935818472359605025e-01 ,2.654299898445814376e-01 ,-1.828092490919045465e-01 ,8.523963922083318545e-01
