G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB
9.162078734494881749e-01 ,1.819223000519792466e+00 ,1.346318778780347669e+00 ,-1.776670314864045030e+00 ,1.649668661815030246e+00 ,-4.491194003319275985e-01 ,-5.729825524758884736e-01 ,-1.735839251214474466e+00 ,1.752930466874522031e+00 ,1.812191368362018995e+00 ,3.785494107417992221e-02 ,-4.336366940914461732e-01 ,-6.358875133471000307e-01 ,-2.523048244156100850e-01 ,-9.489232484058283124e-01 ,-4.193755163132618091e-01 ,-2.656403257440948223e-03 ,-1.894161852665827483e+00 ,2.213852919830268107e+00
1.955827367783875559e+00 ,2.262145964576981250e+00 ,1.990416766933700066e+00 ,-2.560669797164189188e+00 ,1.867121635677113201e+00 ,1.408778799440065788e+00 ,-1.965617565595391136e+00 ,-1.492846678359613044e+00 ,3.254555125200904619e+00 ,1.550785388706789947e+00 ,4.869958193966625326e-01 ,1.386398303831702650e-01 ,-3.722451570281631872e-01 ,1.410462606487142834e+00 ,-1.309325838332370928e+00 ,8.798682409291582740e-01 ,-2.394458797104785930e+00 ,8.193632032917232966e-01 ,1.838620823803467585e+00
2.302367199228671168e+00 ,1.966863988538855246e+00 ,2.102433808351674038e+00 ,-1.399747486835129617e+00 ,1.713648507915245922e+00 ,1.759325629585725137e+00 ,-1.320250120491232027e+00 ,-4.722778723691963831e-01 ,-2.815287476321887694e-01 ,4.528802741548272892e-01 ,-1.459281320000758608e+00 ,-1.292051480803370955e+00 ,-7.758605290699797929e-02 ,1.210930514778812084e+00 ,-1.549594231616731044e+00 ,1.722620948329649959e+00 ,-5.296637103763464083e-01 ,-1.470977755424711653e-01 ,2.069532882896883308e+00
9.162078734494881749e-01 ,1.966863988538855246e+00 ,6.742165302725010578e-01 ,-2.093285490408332894e+00 ,1.572735840737470303e+00 ,-9.749396455504165671e-01 ,-1.795784027410086026e+00 ,-1.541445192930585906e+00 ,1.123216900479589109e+00 ,1.289379409051560899e+00 ,-7.481415959901632773e-01 ,8.825993122001714042e-01 ,-1.302747591095001267e+00 ,-1.116943888485042224e+00 ,-1.549594231616731044e+00 ,-3.311385875470351098e-02 ,-1.502600277365097936e+00 ,-9.648724499406385879e-01 ,1.939644849656837033e+00
1.955827367783875559e+00 ,1.819223000519792466e+00 ,2.018421027288193947e+00 ,-1.203747616260094189e+00 ,1.653986320140811594e+00 ,1.619106897527461841e+00 ,7.238489262827056681e-02 ,-1.881634794927391496e+00 ,9.778983851576806829e-01 ,-3.574782627763821719e-01 ,-1.047568848205149949e+00 ,-4.336366940914461732e-01 ,-7.909712523582396182e-01 ,1.510228652341307098e+00 ,-1.788322442892870123e-02 ,1.301244594629404228e+00 ,-4.319542688197280239e-02 ,1.339765268817831201e+00 ,1.723164794256759613e+00
9.162078734494881749e-01 ,1.671582012500729464e+00 ,5.762016190317730269e-01 ,-1.972670185439080459e+00 ,1.503260793131714346e+00 ,-6.243928154047572177e-01 ,-1.659917196861842248e+00 ,-4.722778723691963831e-01 ,1.995127992411035223e+00 ,2.073597348017248265e+00 ,3.372821932891665320e-01 ,-3.382572733456767899e-01 ,-7.444461306548981749e-01 ,-6.181136592142162378e-01 ,-1.639694879098365643e+00 ,-2.789167317465139906e-01 ,-1.016131993870722949e+00 ,-1.150730330485676411e+00 ,1.838620823803467585e+00
5.696680420046923432e-01 ,1.081018060424477678e+00 ,1.906403985870219975e+00 ,-7.815940488677074471e-01 ,1.507185937064242864e+00 ,7.777945051778800689e-01 ,4.451477354149963386e-03 ,-1.298452620075724706e+00 ,-2.330892425248854150e-01 ,3.221772843272127651e-01 ,-3.738575307214286880e-01 ,-2.047260843016004139e-01 ,-3.567367831270489842e-01 ,8.024866176494052650e-02 ,4.218387389216029376e-02 ,1.266129898487716510e+00 ,-1.242734741310336372e-01 ,1.860167334343933998e+00 ,1.665436779483405516e+00
5.696680420046923432e-01 ,1.523941024481666462e+00 ,4.412067229639461685e-02 ,-2.138516229771802113e+00 ,1.383151388796340253e+00 ,4.164616187199494945e-02 ,-1.795784027410086026e+00 ,1.109043024824721974e-01 ,1.316974920908798863e+00 ,-6.188842424316112201e-01 ,-8.978552220976565579e-01 ,-3.304312695921574061e-02 ,-8.064796262593538767e-01 ,6.788449368899306391e-01 ,-1.279292289171825248e+00 ,-9.109812622968814777e-01 ,-1.989068560859473145e+00 ,3.361327138746260657e-01 ,1.622140768403390387e+00
1.262747704894283896e+00 ,1.523941024481666462e+00 ,5.201930983227849303e-01 ,-2.228977708498743215e+00 ,1.570773268771205933e+00 ,-5.542834493756269021e-01 ,-6.409159677500114727e-01 ,-5.694749015111405521e-01 ,3.545192155844721249e+00 ,9.756922334652853301e-01 ,-2.241439046139340474e-01 ,-1.005913218566062639e+00 ,-1.706362963136809074e-01 ,-9.506671453947668216e-01 ,4.218387389216029376e-02 ,2.126890142371044845e-01 ,-1.705295395487754329e+00 ,1.562794725471874591e+00 ,1.593276761016713117e+00
1.609287536339079727e+00 ,1.228659048443540680e+00 ,2.046425287642688051e+00 ,-7.665171357465516699e-01 ,1.543297261243505858e+00 ,6.375757731196143308e-01 ,-3.352155990164603083e-01 ,-2.778838140853063243e-01 ,-1.201879344670938377e+00 ,2.335003327672477091e+00 ,2.249969737085472377e-01 ,8.253716597527089860e-01 ,-1.318255964996115415e+00 ,-5.277273270728160409e-02 ,-6.786213059609225162e-01 ,1.301244594629404228e+00 ,4.432728566124036762e-01 ,-1.373759787139722244e+00 ,1.521116742550020717e+00
