"EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","WR"
45.7,51.3,19.2,16.6,28.5,27.1,36.7,41,0.241379310344828
45.3,51,19.5,16.6,28.4,30.5,41.1,35.9,0.225806451612903
48.9,46.8,16.6,14.3,26,25.1,30.3,38.8,0.545454545454545
49.8,52.5,20.1,19,27.5,30.8,35.9,42.4,0.241379310344828
46.6,46.9,18.4,21.5,34,32.3,32,40.7,0.545454545454545
48.8,55,25.6,18.3,28,36.7,39.3,42.5,0.0689655172413793
44.6,51.4,21.3,15.8,30.9,32.8,28.6,23.9,0.161290322580645
54.5,51.7,15.1,19.7,28.8,30.9,36.6,36.2,0.689655172413793
48.5,52.4,17.2,18.9,33.4,28.5,34.9,32.4,0.571428571428571
51.7,50.6,19.6,18.4,33.7,31.3,36.9,33.1,0.4375
50.5,48,19.4,18.7,32.5,32.7,43.8,43.2,0.666666666666667
42.3,52.8,23.5,22.3,33.6,33.3,27.1,53.9,0.172413793103448
46,45.6,18.6,17.7,34.1,31.4,34.4,31.2,0.516129032258065
51.7,48.8,19,21,31.9,30.6,31.1,43.7,0.53125
56,50.7,18.8,16.5,23.7,28.4,27.4,35.1,0.46875
46,48.1,19.3,18.4,27.5,32.2,32.4,47.4,0.272727272727273
48.4,48.9,19.9,16.9,34.4,27.9,40.8,33.9,0.470588235294118
50.1,48.7,16.1,18,34.1,25.4,41.9,33.3,0.787878787878788
51.6,47.9,19.4,16.2,32,29.2,28.2,38.2,0.444444444444444
50,45.2,18.6,17.9,30.2,30.5,32.3,32.6,0.571428571428571
47,54.5,18.4,19.3,25.3,38.1,30.5,42.4,0.233333333333333
44.6,45.7,19,19.3,23.1,30,39.3,41.5,0.413793103448276
49.4,50.5,18.4,17.1,31.3,28.1,36.3,33.4,0.424242424242424
49.2,49.9,20.3,21.2,30.9,28.5,35.7,42.7,0.482758620689655
47.1,50,18.4,15.6,28.8,31.5,38.1,33.2,0.333333333333333
47.7,48.8,19.7,16.4,31.8,31.8,31.5,36,0.470588235294118
56.2,52.9,19.1,20.4,19.3,29.6,31.2,51.2,0.4
50.7,50.8,19.8,18.8,27.4,35.5,36.5,48.7,0.375
49.7,52,19.3,21.2,29.4,29.8,32.4,48.3,0.419354838709677
52.1,54.9,22.3,16.9,23.3,32,34,30.5,0.266666666666667
45,50.1,17,18.5,27.5,31.2,33.1,35.7,0.379310344827586
51.2,51.7,18.3,16,31.7,33.3,32.5,33.8,0.366666666666667
48.4,50.9,18,19.2,28.2,34.7,29.9,34.1,0.387096774193548
49.8,51.3,18.7,21.4,29.6,33,39.8,42.3,0.5
51,48.8,19,18.9,23.4,34.3,33.4,31.4,0.516129032258065
53.9,53.5,17.9,26.9,21.6,34.8,32.2,35,0.612903225806452
46.9,46.2,17.8,21.5,30.2,33.7,41.5,42.5,0.548387096774194
47.5,51.3,19,21.2,27.9,31.9,37.6,44.1,0.419354838709677
52.1,49.4,19.3,19.9,25.8,28,44.3,31.4,0.657142857142857
45.2,48.3,20.2,18.3,27.3,33.9,37.1,42.7,0.225806451612903
46.5,52.3,18.6,23.2,27.6,40.4,34.2,51.8,0.25
48.2,48,22.6,19.2,29,31.9,37.4,36.6,0.451612903225806
49.6,46,19.6,21.6,31.7,29.1,31.4,37.8,0.484848484848485
41.3,53.5,21.8,18.5,26.8,35.5,37.8,34.9,0.0689655172413793
48.2,49.9,19.5,16.7,26,31.5,27.8,37.6,0.259259259259259
48.2,45.3,17.7,17.3,34.4,32.1,33.1,34.6,0.633333333333333
50.1,47.3,21.9,18,31.8,31.9,46.9,37.9,0.515151515151515
46.7,50.2,22.2,18.7,33.4,29.5,33.1,41.7,0.3
47.1,49.4,17.2,20.3,25.9,32.7,38.8,44.3,0.433333333333333
49,52.3,21.1,16.5,29.5,32.3,44.1,36.5,0.290322580645161
51,53.4,17.4,17.1,29.8,31.8,37.7,29.1,0.516129032258065
45.5,50,21.9,18.5,35.9,30.4,41.1,44.7,0.266666666666667
48.9,45.9,18.7,18.3,35.5,30.9,39.9,28.9,0.628571428571429
47.3,46.2,18.3,22,32.6,32.2,36.2,32.7,0.678571428571429
44.4,49.2,19.6,18,38.7,25.8,31.1,33.8,0.387096774193548
39.4,52.2,26.1,16.9,28.9,36.4,39.6,38.7,0
50.4,49.6,17.1,16.3,26.8,33.9,40.1,36.1,0.5
49.3,46,18.5,20.8,33.3,29.4,39.3,39.8,0.709677419354839
47.3,50.4,19,20.9,25.3,29.5,29.8,42.1,0.448275862068966
49.3,47.6,18.7,23.4,32.2,34.4,36.7,42,0.606060606060606
51.9,51.3,17.5,19.8,30.6,31.5,34.1,31.5,0.666666666666667
52.3,49.5,16,19.6,32.7,28.4,39.8,38.7,0.588235294117647
47.2,53.2,17,21.6,29.6,29.7,34.9,41.3,0.448275862068966
46.5,49.1,20.5,19.9,33.6,33.7,31.5,33.2,0.40625
47.4,52.8,21.4,17.2,37.6,31.5,39.4,43.7,0.333333333333333
46.2,45.7,25,21.4,33.5,34.6,43.4,40.1,0.448275862068966
53.4,53.6,17.5,15.4,30.7,27,38.6,41.5,0.392857142857143
48.1,52,18.7,18.7,29.9,32.2,37,34.8,0.178571428571429
47.6,48,15.2,19.7,30.2,28,31.2,30.4,0.575757575757576
43.6,54.4,17.4,18,30.8,28.5,40,39,0.25
48.4,47,19.9,20.5,36.2,29.3,34.8,40.3,0.617647058823529
52,51.4,15.7,17.9,25.7,31.5,45.3,39.6,0.56
49.4,48.6,20.9,20.8,26.4,31.7,42.3,37.6,0.466666666666667
54.7,48.1,17.2,16.7,28.7,33.2,37.4,28.5,0.742857142857143
53.3,51.3,18.7,16,25.1,26.6,41.1,27.7,0.464285714285714
46.5,51.3,23.6,20.9,31.1,28.3,32.8,41.8,0.32258064516129
42.9,48.6,21.9,22.7,37.7,28.1,32.9,54.1,0.34375
46.6,54.5,18.6,19.1,27.7,33.8,39.3,38.8,0.241379310344828
43,51.1,18.5,19.2,28.7,34.5,37.6,39,0.344827586206897
51.9,50.2,20.3,17.9,29,31.9,42.2,31.9,0.575757575757576
47.8,49.7,20.9,20.2,34,31.4,46,41,0.46875
45.3,50.7,21.3,16.2,29.6,35.1,29.8,35.7,0.266666666666667
49.8,45.8,17.8,18.2,33.6,32.7,37.1,39.5,0.647058823529412
46.7,45.8,19.9,20.1,29.6,30.8,36.4,34.4,0.515151515151515
49.7,52.8,23.4,20.4,34.6,32.9,41.9,46,0.423076923076923
49,46.8,19.9,17.4,29.2,30.4,36.2,31.2,0.517241379310345
46,50.2,24.5,18.1,30.6,32.5,40.2,41.8,0.142857142857143
48.1,54.1,18.7,17.8,29.2,29.4,39.7,47,0.392857142857143
44.9,48.4,19.6,18.2,31.3,31,39.8,35.6,0.4
47.6,49.2,20.2,21,31.5,34,34.4,36.9,0.451612903225806
49,52.6,20.7,20.8,26.9,35.2,30,45,0.28125
50.1,48,20.5,18.4,34.6,27.6,39.6,37.4,0.575757575757576
45.6,44.7,18,17.2,32.6,29.4,26.1,29.7,0.588235294117647
50.7,46.9,15.6,22.4,29,35.4,33.7,31.3,0.742857142857143
53.3,49.2,21,20.2,28.7,32.1,33.3,30.2,0.628571428571429
46.3,53.7,21.5,18,33.5,34.1,36.2,35.5,0.233333333333333
42.8,49.7,20.3,17.6,31.9,28.6,37.6,44.9,0.366666666666667
46.7,55.8,21.6,19,23.5,31.7,27.7,36.6,0.1
46.8,49.6,20.5,20.8,21.2,35.6,38,36.7,0.21875
49.8,49.2,19.3,21,29,36.4,35.8,30.3,0.40625
46.2,48.6,21.6,18.6,28.2,32.5,34.9,36.6,0.3
51.7,51.1,23.4,21.3,35.5,31.9,47,41.1,0.545454545454545
47.3,48.7,20.5,17.5,34,31.3,42.4,35.2,0.53125
46.4,51.9,16,18.5,33.7,34.4,30.9,34.9,0.407407407407407
48.4,44.4,20.2,19.2,37,31.6,31.6,38.7,0.5625
49.3,48.9,17.6,19.2,33.3,32.8,40.2,31.9,0.515151515151515
49.9,47.6,15.9,17.3,29.5,29.3,35.5,28.5,0.657894736842105
49.4,53.1,19.4,20.6,25.9,29.6,38.7,42.5,0.387096774193548
49.4,50.9,15.6,19.4,25.5,31.2,26.6,26.7,0.483870967741935
47.9,49.9,20.3,20.3,31.6,26.1,36.8,42.2,0.514285714285714
49,51.2,20,16.5,26.9,29.5,36.2,31.6,0.428571428571429
52.1,50.8,17.7,24.2,30,33.4,32.9,34.5,0.53125
47.5,48,23.3,18.9,32.3,31.1,46.4,36.5,0.387096774193548
42.7,54.5,20.9,20.8,30.1,39.7,33,36.7,0.1875
45.8,49.3,20.2,17.2,29.4,33.3,32.5,43.9,0.258064516129032
45.4,49.6,19.5,16.4,29.7,30,31.7,36.8,0.310344827586207
47.9,47.2,19.9,21.4,30,33.6,41,37.2,0.545454545454545
53.7,51.3,18,19.9,27.6,28.7,33.3,43.6,0.580645161290323
46.9,53,20.6,17,29.1,28.2,28.7,44.8,0.206896551724138
49.3,49.1,20.1,21.2,34.7,28.2,34.7,55.2,0.46875
40.2,53.3,16.2,21.6,34.8,33.8,33.1,43.2,0.225806451612903
47.2,49.6,19,21.3,30.6,32.4,30.4,35.6,0.5
54.3,46.8,17.1,18.7,35.9,32.5,41.2,36.6,0.818181818181818
49.1,53.1,19.4,20.1,29.5,30,30.6,36.6,0.387096774193548
46.2,46.8,19.4,20.6,26.7,30.3,36.5,38.5,0.419354838709677
49.3,53.3,18.3,20.3,30.5,28.9,42.6,38.9,0.392857142857143
40.8,47.6,21.9,15.7,39.8,31.9,39.9,40.7,0.241379310344828
49.7,46,18.7,17.1,27.2,23.7,36.1,42.6,0.566666666666667
47.9,46.7,20.2,18.6,33.3,26.1,38.4,32.8,0.483870967741935
46.5,54.8,22.2,21.2,35.7,32.9,45.9,44,0.307692307692308
45.6,53.7,20.6,18.1,32,29.5,41.2,36.3,0.266666666666667
47.8,50,25,20.3,30.1,34.5,42.4,50.7,0.269230769230769
52.3,46.4,20.5,19,28.8,33.8,39,44.1,0.586206896551724
52.1,48.1,20.7,18,34.3,30.4,42.7,39.4,0.5625
44.6,50.4,23.6,18.8,34.1,34.4,37.3,40.9,0.233333333333333
53.2,42.1,19.8,20.2,31,30.8,37.2,41.1,0.733333333333333
48.4,53.2,17.9,18.1,24.7,29,38.5,42.3,0.214285714285714
46.9,49.3,20.1,20.4,31.1,33.1,40,38.2,0.413793103448276
46.1,48.6,17.7,16.7,35.3,26.8,36.4,38.4,0.594594594594595
53,55.7,16.2,20,33.6,34.3,35.1,40.4,0.464285714285714
47.6,51.8,21.7,21.4,36.4,31.1,47.1,40.9,0.448275862068966
51.2,50.6,17.8,16.6,28.5,30,30,45.3,0.392857142857143
50.4,48.4,18.1,15.5,27.6,30.9,28.6,32.8,0.46875
52.9,54.4,15.9,19.6,29.8,38.9,35.1,36.9,0.535714285714286
52.3,53.5,18.4,16.1,30.1,30.5,38.1,34.6,0.451612903225806
49.8,49.3,18.7,15.4,25.9,30.5,28.9,32.2,0.333333333333333
48.6,46.1,17.5,21,36,26.9,30.6,40.8,0.771428571428571
48.1,51,17.6,18.6,29.5,31.3,44.5,37.8,0.53125
46.6,44.7,19.1,23.7,28.5,32.8,36.8,44.3,0.533333333333333
46.8,51.9,19.8,16.2,34.6,31.3,39.4,43.1,0.321428571428571
49.1,51.2,23.6,18.1,29.5,29.1,35.8,39.8,0.321428571428571
48,45.3,18.2,17.8,29.7,31,34.7,41.5,0.529411764705882
46.9,45.6,19.3,19.1,28.7,32.8,37,33.8,0.548387096774194
49.1,50,15.7,17.4,34.3,31.6,34.8,37.8,0.545454545454545
50,49.7,18.3,17.2,35,30.7,36.1,35.9,0.483870967741935
48.7,52.7,16.4,17.5,27.6,32.1,37.2,31.4,0.481481481481481
47.5,48.4,20.7,24.3,32.1,40.1,30.9,51.2,0.4375
48.4,54,20.9,15.9,27.3,33.6,33.3,28.7,0.214285714285714
54.3,49.6,18.8,18.5,20.7,26.4,46.1,41.8,0.517241379310345
44,45.2,20.4,14,42.1,26.5,35.5,33.4,0.5
50,48.4,18.1,18.8,34.5,32.7,35.4,36.3,0.612903225806452
48.9,43.9,20.8,21.8,32.3,29.2,47.3,46,0.6875
51.7,49.9,22.1,19.6,26.5,32.2,33.7,40.1,0.344827586206897
52.1,46,15.6,21.1,22.2,33.4,32.9,33.5,0.6
49.4,47.5,19.2,21.6,31.1,29.6,35.6,37.7,0.636363636363636
43.6,49.8,20.1,18.1,30.5,31.4,32.6,32,0.3125
53.9,53.8,16.6,19.6,27.2,33.3,35.5,32.3,0.612903225806452
49.6,49.2,19.4,18.4,33.9,32.7,35.9,33.6,0.451612903225806
45.3,48.3,19.2,19,31.5,30.4,35.2,31.3,0.419354838709677
46.2,51.6,21.7,20.9,27.2,32.1,41.5,44.5,0.32258064516129
52.4,48,18.8,15.4,33.2,24.7,34.1,33.2,0.666666666666667
46.9,45.2,19.5,20.9,31.4,30.5,44,45.8,0.470588235294118
47.6,45.1,19.7,20.4,36,27.3,46.3,41.1,0.709677419354839
49.8,53.3,19.2,21.1,30.1,34.1,37.9,45.4,0.387096774193548
48,47.9,18.4,21.3,30,31.6,38.4,42,0.466666666666667
50.7,49.2,17.9,18.9,30.5,30.8,41,38.7,0.419354838709677
41,54,21.6,17.8,24.1,31.8,29.1,42.9,0
48.2,51.7,17.1,19.1,28.1,34.1,31.1,43.2,0.4
44,53,24.7,24.8,30,33.7,34.2,50.5,0.241379310344828
50.8,47,22,17.3,30.9,28.5,36.4,33.5,0.5
48.2,47.7,18.7,18,34.7,33.2,38.1,38,0.516129032258065
47.5,51.4,18.7,21.2,36.3,37.1,41.9,51,0.354838709677419
48.7,49.3,20.3,19.8,28.8,31.9,37.4,37,0.384615384615385
47.8,49,20.9,15.2,30,33.1,41.9,34.1,0.32258064516129
45.2,44.8,19.6,21,34.6,31.5,37.3,44.5,0.5
42.4,51,19.4,20.1,30.1,33.2,32.8,36.4,0.290322580645161
47.1,51,16.7,17.5,31,27,33.7,35.6,0.483870967741935
51.9,47.2,16.9,18.1,28.8,28.2,40.4,41.2,0.666666666666667
47.3,49.1,20.9,18.8,31.3,34.8,31.6,42.5,0.258064516129032
48.9,50.2,19.2,19.3,32.2,31.6,36.4,41.8,0.392857142857143
50.9,50.4,22.5,19.4,29.1,32.2,32.5,33.9,0.258064516129032
45.1,44,20.1,20.6,32.1,34.7,40.5,45.6,0.46875
45.7,51.4,20.8,21.3,31.4,26.2,41,40.8,0.34375
48.9,53.5,22.2,20.1,26.6,34.2,34.1,31.9,0.259259259259259
52.3,51.5,20.1,15.7,22.6,29.3,38.7,50.6,0.321428571428571
47.1,48.4,18.9,19.7,35,29,37.9,33.9,0.580645161290323
46.3,47.4,19.8,20.2,39.6,28.8,40.9,40.2,0.647058823529412
50.1,49.5,19.4,20.6,25.7,31.4,34.6,30.1,0.483870967741935
49.3,48.4,16.2,17.2,33.6,27.8,40.5,36.5,0.648648648648649
48.1,51.6,18.3,16.4,26.1,35.1,34.1,31.5,0.214285714285714
46,46,18.6,17.7,37.1,25.4,32.4,32.2,0.636363636363636
47.3,46.4,17.9,21.1,33.5,31.3,35.4,30,0.580645161290323
47.9,44.1,18.4,20,37.5,33.4,46.5,48,0.545454545454545
44.2,44.5,14.6,18.8,31.8,29.2,35.6,33.5,0.702702702702703
48.2,51.9,19.7,22.6,37,33.3,32.3,43.5,0.5
53.4,50.8,18.6,15.4,30,25.8,31.4,28.8,0.59375
43.9,50.4,22.1,18.3,26.5,32.8,40.4,42,0.103448275862069
48.8,53.1,20.5,18.7,36.4,29.2,34.8,42.7,0.357142857142857
50.5,46.9,19.2,19.4,34.1,28.1,38.1,36.4,0.636363636363636
49.2,48.3,19.4,20.6,30.3,33.1,51,46.1,0.5625
44,47.6,19.9,23.1,29,31.8,36.5,36.6,0.392857142857143
45.7,49.2,21.8,20.1,34.6,32.6,46.1,36.5,0.40625
51.7,55.1,21.7,15.9,31.3,34.6,38,29.6,0.296296296296296
52.3,49.7,18.1,16.2,33.3,29.4,41.2,31,0.606060606060606
44.6,47.6,21.5,14.9,41.1,29.5,48.3,45,0.354838709677419
48.9,50.8,21.2,19.5,31.3,33.7,38,28.3,0.296296296296296
46.4,49.9,19.9,20.3,32.6,29.3,34.7,36.1,0.466666666666667
47.1,45.5,17.7,19.7,30.8,28.5,41.4,30.9,0.696969696969697
57.3,48.4,20.9,17.9,28.6,33.7,39.3,33.3,0.766666666666667
46.7,49,20.2,18.7,30.7,28.7,33.7,42.5,0.413793103448276
49.6,47.8,16.9,17.9,30.7,29.8,32,39.9,0.548387096774194
49.1,51.3,19.7,15.8,30.7,36.8,35.1,27.2,0.379310344827586
47.9,53.9,20.5,23.3,21.6,30.4,34.3,34.1,0.392857142857143
46.3,51.2,24.1,19.7,23.5,30.5,37.2,33,0.133333333333333
46.1,51.6,20,23.6,31.7,36.5,40.3,39.8,0.387096774193548
49.9,49.7,20.8,18.3,31.6,32.2,35.4,43.3,0.428571428571429
49.7,50.8,18.8,18.2,30.6,29.7,31.3,48.5,0.266666666666667
47.5,47.9,18,20.4,31,32.4,37.5,47.4,0.548387096774194
50.2,45.3,17.3,16.2,26.7,32.4,32.7,29.9,0.53125
46.8,48,20,19.1,31.5,34.3,33.8,31.2,0.375
49.5,47.1,16.9,20.3,35.2,33.5,30.4,30.3,0.625
49.4,47.8,20.8,19.6,31.8,32.8,38.1,42.2,0.5
44.7,50.5,20.9,19,30.4,36.6,38.6,35.4,0.25
52.4,45.8,16.3,17,21.7,34,36.4,29.1,0.566666666666667
44.5,49.9,20.3,17.8,28.5,30.4,33.3,37,0.321428571428571
52,46.9,18.8,18.7,29.1,29.8,43.8,31.9,0.666666666666667
47.9,52.9,18.2,20.3,35.2,31.3,42.1,29.7,0.428571428571429
54.4,46.6,20,18.1,31.9,33.1,42.4,34.4,0.588235294117647
51.9,43.4,20.1,20.1,26.7,29,42.4,40.4,0.575757575757576
51.5,50.8,18.1,18.9,26,36.6,31.9,33.8,0.333333333333333
46.9,53.2,19.6,20.5,31.9,33.9,29.8,42.3,0.321428571428571
44.6,53.4,20.1,19.8,37.2,30.3,33.9,53.3,0.310344827586207
47.8,50.9,19.3,17.1,31.8,26.4,41.5,35.2,0.40625
49.3,47.1,17.5,16.8,31.4,33.2,33.9,31.7,0.516129032258065
49.6,52.4,17.3,14.1,26.4,30.3,39.7,34.1,0.419354838709677
48,50.8,20.5,16.6,28.8,30.2,46,31.5,0.392857142857143
48.8,50.1,20.1,20.7,34.7,33.9,34.6,52.5,0.433333333333333
45.3,50.7,18.3,16.7,20,28.9,30.3,37.1,0.230769230769231
49.6,48.6,18.9,18.9,30.4,29.2,38.7,34.1,0.6
51.3,51.9,18.1,18.9,29.8,30.4,42.7,36.7,0.5625
56.3,50.5,17.5,17.6,24.2,29.9,35.5,31.9,0.580645161290323
50.8,47,17.7,19,29.4,32.3,35.9,38.4,0.551724137931034
49.8,51.2,19,19.8,23.2,30.8,31.5,41.2,0.310344827586207
49.9,47.6,20.4,19,34.2,27.8,40.9,33.1,0.666666666666667
50.1,53.6,17.2,17.8,27.6,34.2,35.9,36.8,0.275862068965517
50,48.3,16.9,22.3,35.7,34.6,37.3,38.8,0.75
48.4,46.7,17,19.5,34.7,25.3,40.8,33.4,0.676470588235294
49.5,44.1,21,19.9,37.3,32.3,37.1,26.1,0.676470588235294
52.9,47.3,17.9,21.1,23.3,28.4,48.1,30.6,0.75
51.3,47.1,19.2,20.2,34.3,31,43.9,44.1,0.666666666666667
52,45.8,16.3,23.2,30,34.8,37.7,39.8,0.705882352941177
48.1,45.6,17.1,18.9,35.6,30.3,38,29.1,0.647058823529412
49.4,44.6,19.2,17.5,34.9,31.6,42.6,33.8,0.75
51.2,45.5,18.9,17.2,28.9,30.5,44.5,28.1,0.8
55.9,45.6,17.8,19.2,27,26.9,39.8,27,0.885714285714286
54.2,46.4,17,21.6,33.5,32,34.7,27.8,0.685714285714286
52.3,48,16.9,16.7,30.2,31.5,29.1,35.4,0.714285714285714
46.6,43.5,18.6,21.1,35.7,29.7,36.2,25.7,0.742857142857143
47.6,47.6,20.1,19.7,34.2,33.1,35.7,33.6,0.542857142857143
55.3,45.5,16.3,21.6,32.5,31.2,41.8,30.4,0.916666666666667
50.6,42.3,15.7,17.9,34.3,24.2,34.9,28.6,0.882352941176471
49.9,49.6,18.8,20.1,32.6,26,39,30.4,0.727272727272727
49.8,45.8,20.1,19.3,41.9,31.5,38.6,32.1,0.696969696969697
56.5,51.3,20.3,18.5,28.9,29.6,32.2,28.2,0.65625
48.7,48.5,16.7,19.7,34.5,30.4,42.6,34.3,0.696969696969697
50,47.7,17.5,16.9,34.8,28,38.9,35,0.666666666666667
55.4,49.3,14.1,17,29.6,30.4,28.5,34.6,0.741935483870968
55.1,52.3,15.9,17.8,29.3,30.7,35.2,36,0.71875
48.5,44.4,19.2,16.7,32.2,28.5,47.7,34.3,0.636363636363636
45.6,46.4,20.2,20.1,31.8,30.9,43.8,45.5,0.485714285714286
47.1,46.6,18.4,20.1,32.4,28.4,38.9,32.9,0.714285714285714
54.4,50.3,17.2,15.9,35.3,31.5,32.7,32.8,0.588235294117647
54.3,47.6,15.8,18.5,28.3,29.6,36.5,24,0.735294117647059
55.8,53.5,17.1,16.8,27.7,34.5,30.4,27.5,0.59375
50.3,44.6,20.2,19.1,33.9,32.9,33.5,29.4,0.666666666666667
47.8,47.6,16.5,18.7,34.8,31.4,36.1,41.2,0.617647058823529
50.6,46.4,21.8,20.6,39.3,31,44.3,32.5,0.65625
49.7,48.1,16,16.5,26.1,23.7,35.7,30.7,0.67741935483871
54.5,49.8,21.5,15.5,30.1,25.3,41.4,25,0.657142857142857
50.2,46.5,18.5,21.1,26.9,32.6,39,42.1,0.548387096774194
48.4,48.2,18.1,19.7,35.2,29,40.7,39.3,0.647058823529412
50.3,45.4,19.9,17.6,36.5,30.9,41.7,38.4,0.617647058823529
50.1,49.3,19.8,21.8,31,35.9,35.5,37.6,0.571428571428571
52.1,45.7,19.5,20.3,36.6,29.2,43.8,31.2,0.787878787878788
49.3,46.4,15.7,19.5,27.6,35.4,35.7,33.3,0.625
55.6,49,20.3,24.5,37.6,29.6,41.9,49.1,0.838709677419355
49.1,42.1,20.1,14,37.9,28.6,36.6,34.8,0.588235294117647
49.5,49.3,19.7,18.7,33.8,34.6,46.8,33.1,0.628571428571429
50.7,44.7,18.2,17.2,30,30.7,30.2,35.3,0.59375
51.3,45.2,19,18.6,34.7,27.4,36.6,33.4,0.806451612903226
48.7,49.5,15.7,23.5,31.8,30.6,37.3,37.8,0.722222222222222
51.1,47,17.2,20,29.4,27.7,37.6,36.4,0.787878787878788
52.2,47,18.8,17.9,22,27,40.4,27,0.696969696969697
53.2,47.6,16.1,19.4,27.8,25.6,32.4,31.6,0.71875
53.2,49.6,16.4,17.7,33.4,28.4,42.5,39.2,0.696969696969697
49.4,48.1,21.1,23.9,30.9,33.1,47.4,52.3,0.575757575757576
53.6,47.9,18.3,17.9,29.2,31.8,39.7,34.1,0.625
51.6,45.4,18.2,17.7,40,31.2,35.2,37.8,0.684210526315789
49.3,45.5,16,14.9,33.9,30.2,35.3,34.7,0.611111111111111
49.3,44.1,17.6,19.7,31.5,31.4,32.8,28.4,0.685714285714286
49.6,48.5,17.6,17.9,33.8,28.6,35.7,32.3,0.611111111111111
55.2,43,18.2,18.3,31.3,28.4,43.4,34.3,0.735294117647059
46.1,52.7,18.7,28,40.1,31.1,40.4,55.5,0.714285714285714
50.3,45.8,15,21.3,34.5,27.4,36.2,36.6,0.852941176470588
53.3,50,18.1,18.8,31.3,27.3,38.5,33.3,0.621621621621622
