"EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","WR"
50.2,44.4,17.2,23.7,35.4,33.1,49.5,44.8,0.8125
52,47.6,20.9,18.5,31,32,51.4,34.7,0.6875
55.8,46.4,23.1,19.6,26.5,29.7,35,40.7,0.606060606060606
56.7,55.7,15.8,24.2,23,34,43.2,54.9,0.6875
49.1,49.1,19.9,18.5,28.6,31.2,44.7,36.5,0.588235294117647
48.8,49.5,16.4,19.7,30.9,29,33,39.4,0.566666666666667
48.8,48.3,19.7,18.3,31.9,28.4,42,29.1,0.558823529411765
46,49.3,14.7,18.1,30.9,33.2,33.2,42.9,0.375
48,47.5,20.2,18.3,34.2,29.3,38.6,39.6,0.580645161290323
51.5,53.5,16.7,18.8,27.8,33,36.7,34.5,0.484848484848485
51.7,50.2,19.3,15.8,33.6,31.2,49.3,29.8,0.545454545454545
54.1,47.8,19,13.8,28.4,28.7,49.7,35.1,0.586206896551724
47.2,56.4,22.3,18,24.9,33.8,42.3,48.3,0.0952380952380952
49.5,50.9,20.5,17.8,26.4,30.2,37.1,43.9,0.357142857142857
50.3,47.9,19.8,19.5,34.8,32.4,40.4,36.1,0.617647058823529
49.4,47,18.3,19.3,30,34.5,44,41.3,0.387096774193548
46.3,45.2,19.8,20.2,27.6,34.2,41.5,54.6,0.428571428571429
45.5,49.7,17.6,21.4,33.3,34.7,40.7,40,0.551724137931034
45.2,49.5,17.8,19.1,28.6,34.5,41.4,41.4,0.321428571428571
44.2,52.7,18.7,18.9,33.4,31.3,41.1,43.1,0.192307692307692
50.1,46.2,15.7,23.2,31.8,36.6,40.2,43,0.647058823529412
46,49.9,19,18.3,31.3,30.4,41.5,50.2,0.433333333333333
47,54,22.3,23.9,29.2,33.4,41.1,50.7,0.379310344827586
52.3,48.4,17.7,18.2,26.9,31.5,42.4,36.1,0.566666666666667
51.1,52.4,18.9,19.9,32,33.5,32.6,35.3,0.466666666666667
48.9,49.8,17.9,18.8,31.7,33.1,44.1,48.7,0.466666666666667
52.6,53.3,21.4,19.9,29.6,35.1,49.3,34.9,0.357142857142857
46.6,51.5,25,16.3,34,30.4,42.6,45.4,0.107142857142857
57.6,52,18.6,20.5,28.2,33.3,41.2,42.9,0.714285714285714
45.7,51.7,19.7,19.7,31.8,38.7,34.1,53.4,0.166666666666667
43.9,52.8,21.5,19.8,29.1,32.4,44.2,40.8,0.233333333333333
51.2,51.3,15,17,32.1,26.4,36.6,42.3,0.580645161290323
52.1,52.1,17.4,15,27.1,35.1,44.5,41.5,0.225806451612903
52.3,49.8,17.6,20.4,28.1,29.8,29.9,31.5,0.685714285714286
45.5,47.3,22.1,20.5,30.4,31.2,36.3,38.5,0.354838709677419
46.4,50,18.7,20.2,32.3,31.1,36.5,43.4,0.375
48.2,44.6,18.7,16.7,30.5,27.8,35.6,37.3,0.5
52.5,50,18.1,18,29,34,37.1,32.8,0.548387096774194
48.9,47.9,16.8,14.4,29,24.4,31.7,31.8,0.533333333333333
50.2,47.1,18.5,19.2,35.1,31.4,41.8,36.3,0.642857142857143
47.3,50.1,15.3,17.7,30.4,28.5,37.7,31.4,0.433333333333333
49.5,49,21,19,34.3,31.5,38.7,52.5,0.387096774193548
48.1,50.7,17.8,17,29.1,29.1,38.1,45.9,0.354838709677419
48.9,52.1,18.2,17.3,33,31.2,48.8,41.9,0.454545454545455
50.7,46.9,15.1,15,29.5,29.8,35.6,33.7,0.6
51.3,52,20.3,16,31,36.2,27.4,37,0.321428571428571
52.7,50.9,16.5,19.6,31.8,36.3,38,35.3,0.636363636363636
49.3,52,20.3,19.2,28,37.8,38.2,49,0.222222222222222
48.1,50.9,19.9,18.2,28.8,36.4,29.6,34.2,0.344827586206897
49.3,57,16.5,19.5,29,32.1,37.1,39.7,0.275862068965517
51.3,51.9,16.1,16.9,29.9,29.6,34.8,38.3,0.333333333333333
49.7,49.2,21,17.4,33.8,29.7,39.5,36.1,0.548387096774194
47.4,51.5,18.9,17.9,34.1,32.4,44.6,36.1,0.5
46.8,52.5,17.1,22.1,27,37,33.8,53.6,0.366666666666667
47.4,43.9,18.2,17.3,33.8,32.5,36.1,28.6,0.638888888888889
52.7,47.8,19.3,19.3,31.9,31.5,37.5,44.3,0.612903225806452
56.4,50.6,18.1,16.2,23.6,28.6,28.1,34.8,0.4
47.3,45.5,20.3,15.1,34.8,27.9,34.4,43.1,0.419354838709677
46.2,51.5,14.1,16.8,34.7,27.7,47.6,37.4,0.466666666666667
52.5,47.5,19.2,16.8,26.5,25.3,44,41.2,0.606060606060606
45.3,53.1,17.2,19.3,30.2,36.8,40.2,35.8,0.354838709677419
46.7,56.8,18.2,15.5,28.1,32.7,28.2,47,0.037037037037037
49.2,51.8,18.8,19.6,31.6,27.2,36.3,49.9,0.384615384615385
54.7,51.7,16.6,17.7,29.1,28.6,38.4,45.5,0.59375
46.3,49.5,19.5,18.1,29,35.7,38.7,41.1,0.25
54.3,52.6,16.6,21,24.8,33.4,34.7,49.2,0.5
47.6,53.9,19.7,19.1,33.8,32,42,46.7,0.363636363636364
45.8,50.1,18.5,19.5,32.6,30.5,38.5,50.3,0.366666666666667
52.1,51.2,18.8,16.9,26.8,27.1,38.2,38.6,0.466666666666667
46.6,47.2,12.9,17.1,28.9,29.7,39.2,46.6,0.533333333333333
50.6,53.3,16.2,17.6,29.9,28.9,42.2,33.6,0.433333333333333
51.3,51.9,18.3,18.1,29.3,35.4,41.6,31.9,0.433333333333333
49.3,50.7,16.3,19.6,27.4,32.2,42.8,42,0.529411764705882
48.7,53.6,20.1,17.8,30.6,30.7,41.8,45.7,0.333333333333333
44.2,43.8,17.9,22.6,30.4,37.1,43,40.2,0.558823529411765
51.9,50.4,17.5,14.8,29.9,30.2,40.4,41.9,0.448275862068966
52.3,49,17.6,16.8,26.9,31.8,35.8,40.6,0.551724137931034
49.8,51.1,19.2,18.1,26.5,32.3,49.1,37.7,0.387096774193548
46,47.1,21.8,16.6,30.5,29.1,34.6,58.6,0.21875
47.7,51.2,17.6,18.4,30.3,38.1,35.7,47.8,0.310344827586207
48.5,49.4,20.4,18.2,33.2,33.7,42.9,37.5,0.464285714285714
44.4,47.8,20.4,20.6,35.6,35.8,33.9,56.3,0.4
47.7,47.7,19.5,16.7,33.3,34,36.2,41.4,0.266666666666667
51.1,47.7,19.2,18.6,30,28.6,36,35.4,0.606060606060606
51.7,45.4,21.3,18.9,34.5,35.7,45.6,36.2,0.611111111111111
45,52.5,16.4,18,35.4,35.6,33.4,42.3,0.32258064516129
49.9,48.8,14.7,16.6,24,31.6,40.6,42,0.513513513513513
48.8,52.5,20.9,16.1,26.5,34.9,40.6,29.9,0.259259259259259
47.6,50.8,17.9,20,33.2,31.5,41.2,38.7,0.5
48.4,50.1,19.8,17.8,31.7,29.9,40.1,47.3,0.354838709677419
51.1,47.9,17.9,18.2,31.9,32.1,44.8,52.4,0.545454545454545
48.9,45.9,20,16,35.3,29.8,54.1,43.4,0.588235294117647
48.8,51.8,17.9,18.1,30.3,30.3,36.9,32.8,0.387096774193548
53.1,49.6,11.9,20.1,24.9,34.1,38.8,36,0.71875
47.8,47.4,18.4,15.4,32.7,28.5,34.4,37.9,0.484848484848485
46.5,57.4,21.9,18.3,30.6,36.1,40.5,40.5,0.148148148148148
49.2,49.8,18.9,14.5,27.4,29.2,52.1,40,0.444444444444444
50.9,46,18.7,19.9,34,32.5,43,34.1,0.75
46.4,45.1,20.2,22.1,32.9,35.1,50.9,53.6,0.566666666666667
54.2,51.3,21.7,20.4,24,32,38.9,41.3,0.515151515151515
51.3,51,16.8,19.2,37.3,31.6,42.4,40.4,0.620689655172414
52.2,53.7,18.3,18,30.3,33.3,32.4,35,0.482758620689655
48.4,51.9,18.8,15.3,35.5,30.9,45.1,41.2,0.303030303030303
49,49.9,18.2,18.8,29.8,27.5,39.4,30.2,0.588235294117647
51.2,50.1,18.9,16.4,31.6,34,38.2,34.6,0.515151515151515
46.3,50.9,22.4,16.4,30.6,33.6,39.5,43.2,0.137931034482759
42.1,49.9,24,21.3,31.8,36.3,49.3,54.4,0.193548387096774
50.3,51.5,16.9,15.1,30.7,30.8,44.8,41.2,0.454545454545455
49.4,53.9,18.9,19.2,35.4,31.8,45.4,35.3,0.333333333333333
46.5,48.1,16.5,18.7,31.2,29.3,31.2,32.2,0.571428571428571
46.1,53.1,19,16.6,30.4,28.1,39.2,49.9,0.137931034482759
46.9,48.8,18,20.2,26.9,30.5,40.7,42.3,0.515151515151515
52.3,51,18.4,19.5,31.2,30,41.3,41.5,0.6
49.9,46.2,21.8,17.8,37.2,28,45.3,35.5,0.53125
50.4,49,17.2,17.6,27,28,43.3,43.7,0.65625
57.4,50.6,14.8,16.7,26.1,35.6,38,29.4,0.666666666666667
55.3,52.1,18.7,17.8,32.1,27.5,41.7,32.2,0.666666666666667
46.5,54.1,17.2,15.3,22.7,31.9,32.6,33.2,0.103448275862069
45.2,49.4,21.9,21.2,33.4,30.3,40.3,55.8,0.354838709677419
48.9,55.7,19.4,18.9,32.7,35.2,42.2,38.9,0.357142857142857
46.4,53.7,17.5,19.3,31.1,34.7,41.4,47.6,0.275862068965517
45.7,49.1,18.8,18.4,29.7,31.8,47.4,44.4,0.354838709677419
47.2,51.2,23.8,18.1,31,34.8,38.3,47.3,0.137931034482759
49.4,48.9,18.3,19.6,30.4,31.5,37,47.6,0.483870967741935
46.4,48.1,17.5,17.6,33.1,32.5,39.1,32.1,0.483870967741935
53.7,54.3,18.9,17.7,27.4,33.7,33.3,35.8,0.333333333333333
46.7,54.5,20.2,18.5,27.6,34.2,39.8,38.5,0.133333333333333
48.8,48.1,18,16.8,26.1,32.4,32.7,31.1,0.4375
49.9,51,20.5,15.1,38,29.9,34.5,38.1,0.275862068965517
51.3,54.2,17.5,20.1,25.8,31.5,47.9,48.7,0.482758620689655
49.4,54.6,18.6,15.6,31,33.9,37.8,30.9,0.310344827586207
48.6,49.8,18.2,18.7,34.5,33.5,30.8,37.2,0.433333333333333
47.1,55.7,18.8,18.2,26.8,35.3,30.9,44.4,0.142857142857143
47,49.2,19.7,16.5,30.3,31.3,35.5,38.2,0.346153846153846
51.2,46,15.7,22.8,33.5,29.9,41.7,38.6,0.777777777777778
51.9,51.2,20.7,18.1,26.8,31.5,38,42.1,0.290322580645161
47.1,52,17.3,19.7,32.4,36.2,36.4,43.1,0.387096774193548
44.9,52.8,18.3,20.9,30.5,35.4,41.1,40.3,0.321428571428571
50,46.7,19.2,18,35,31.6,34.2,38.7,0.588235294117647
48.9,53.2,20.3,17.6,24.5,35.5,33.9,39.4,0.178571428571429
46.6,50.6,18.1,19.5,29.7,33,40.3,38.3,0.387096774193548
48.7,49.1,17.5,19.3,34.1,29.6,44.8,38.7,0.53125
46.6,50.3,18.9,19.5,32.8,34.5,42.4,43.5,0.290322580645161
49.1,47.2,18.6,18.7,33.5,28.9,36.7,42.1,0.53125
45,54.3,18.7,19,32.3,35.9,42.3,43.6,0.178571428571429
44.1,51.8,18.2,18.9,32.8,36.1,33.6,36.6,0.310344827586207
47.6,47,17.2,16.4,33.5,30.4,36.1,31.2,0.515151515151515
48.3,53.8,20.2,21.7,24.5,29.5,34.8,33.3,0.433333333333333
49.5,46.8,19.2,21.7,34.9,29.4,44.1,43.9,0.709677419354839
51.6,48.7,18.1,18.7,31.4,31.2,39.7,40.2,0.648648648648649
48.2,48.4,15.9,19.9,33.1,35.5,39.6,43.3,0.575757575757576
48.5,51.1,20.2,20.3,28.6,31.5,43.3,33,0.424242424242424
45.3,54.8,20.3,18.6,29.9,32,36.1,49.3,0.206896551724138
51.2,47.8,19,15.9,34.7,30.7,52.5,37.7,0.657142857142857
49.6,51.1,17,18.1,27.1,28.6,40.9,42.9,0.59375
46.8,51.2,20.5,21.3,33.7,30.9,40.6,48.6,0.34375
54.7,52.8,15.9,18.4,24.7,34.5,42.3,45.6,0.535714285714286
48,53.8,18,19.6,25.8,27.4,39.3,38.7,0.413793103448276
49.3,51,22.1,20.6,38.1,27.5,53.2,52.3,0.5625
46.5,48.6,18.4,19.8,36.1,34,41.5,44.7,0.483870967741935
53.7,49.4,18,17,31.7,31.3,45.9,35,0.65625
45.8,51.2,20,20.8,29.7,29.8,29.4,43.2,0.275862068965517
49.6,51.6,17.2,20.6,28.4,31.1,39.3,36.8,0.482758620689655
49.2,50,15.5,15.9,31.1,31.7,38.1,40.5,0.46875
43.7,46.6,20.5,17,27.3,29.1,32.3,43.8,0.172413793103448
46.7,53.2,23.4,19.7,34.1,33.1,51.8,42.5,0.375
47.2,54.7,18.5,20.2,32.1,34.5,48.6,50.6,0.212121212121212
49.8,51.7,18.2,19.2,28.2,31.2,39.5,60.7,0.464285714285714
48,50.3,18.6,18.8,26.1,32.7,38.8,47.5,0.36
50.1,49.4,20.4,19.1,36.8,32.7,38.4,44.6,0.516129032258065
42.7,50.1,22.1,17.9,33.4,32.1,58.6,54.4,0.258064516129032
49.9,55.4,16.4,20.9,30.7,31.7,41.6,48.4,0.46875
49.4,51.3,21.9,15.5,34,31.1,40.5,40.2,0.466666666666667
46.5,48.9,18.1,17.6,29.2,30.5,41.3,42.5,0.466666666666667
48,50.8,20,17.1,32.7,29.7,44.4,33.4,0.34375
49.9,53,19.6,18.4,33.1,28,34.3,40.1,0.451612903225806
53.9,54.1,17.2,19,33.4,30.9,37.6,40.7,0.533333333333333
42.6,46.7,22.9,20.8,35.9,31,50.6,47.1,0.451612903225806
52.7,51.1,16.1,17.1,25.9,27.9,38.5,37.3,0.5
50.6,53.3,17.8,16.8,28.4,32.2,35.7,48.8,0.3
46.1,45.9,17.3,16.4,22.5,30.6,35.5,38,0.424242424242424
51.3,52.1,17,20,32.6,36.1,39.8,42.9,0.517241379310345
51.7,51.4,15.9,16.8,32.1,30.1,30,32.1,0.46875
50.2,57.1,16.1,19.7,25,30.4,37.7,42.9,0.354838709677419
52.4,46.2,19.1,18.3,27.4,30.1,34.3,41.5,0.666666666666667
47.7,47.8,20.4,19.7,33.2,29.5,39.3,44.6,0.5
50.4,48.8,17,16.3,32.9,30.8,41.9,42.8,0.483870967741935
54.1,50.6,19.5,15.2,30.7,32,50.9,36.8,0.5
50.3,52.9,18,17.3,31.2,26.8,40.6,52.7,0.515151515151515
49.7,48.9,22.9,18.2,28.6,34.5,39.1,49.5,0.285714285714286
48.3,47.7,15.8,16.4,29.9,28.7,39.4,47.9,0.470588235294118
51.1,50,18.1,15.1,30.9,32.4,39,38.3,0.466666666666667
50.9,49,17.1,16.7,32.1,29.3,39.5,43.9,0.483870967741935
51.7,53.3,17.1,19.5,26.3,32.5,39.6,41.5,0.5
46.8,51.8,20.4,19.5,31.1,36.9,40.6,50.1,0.303030303030303
50.1,54.1,19.1,15,21.6,34.5,30.6,28.3,0.133333333333333
52.8,48,17.1,18.8,25,25.1,38,37.4,0.689655172413793
47.2,47.8,17.8,16.4,36.3,30.6,37.5,41.9,0.451612903225806
46.8,48,17.6,12,41.9,27.2,48.1,36.2,0.625
51.9,52.4,15.8,17.5,31.5,31.5,40.4,39,0.59375
48.6,46.9,20.8,17.4,32.9,31.3,46.2,43,0.451612903225806
48.2,49.5,19.6,16.8,21.3,30.5,31.9,46.4,0.178571428571429
48.1,45.9,16.2,20,25.9,34.3,41,40.4,0.575757575757576
50.6,53.9,19,19.2,31.2,31.6,45.7,43.8,0.451612903225806
50.4,51.8,17,19.1,30.9,31.6,36.6,38.4,0.611111111111111
47,51.4,18.2,17.8,32.5,32.9,36.6,45,0.34375
50.9,52.7,17.6,18.1,29.9,31.1,35.1,48.5,0.428571428571429
46.7,52.3,17.6,18.4,32.4,33,35.7,44.2,0.161290322580645
51.4,49.7,18.2,18.1,35.8,29.7,48,40.9,0.647058823529412
45.7,47.6,18.7,18.1,30.9,31.6,42.1,40.9,0.451612903225806
51.7,50.4,18.9,20.6,33.5,31.7,52.1,49.9,0.666666666666667
51.8,53.3,18.9,17.1,27.1,33.7,38.9,49.1,0.333333333333333
51,49.4,18.7,17.5,27.8,30.1,41.5,37.7,0.484848484848485
53.1,50.5,17.3,16.7,33,29.4,43.9,40.2,0.612903225806452
44.7,50,20.3,14.9,28.1,30.5,33,45.9,0.172413793103448
48.6,50.8,15.5,18,29,33.4,36.9,46.6,0.387096774193548
46.3,45.4,23.9,21.4,31.8,35,38.9,49,0.366666666666667
48.7,49.1,20.1,18.3,36.4,31.2,33.8,48,0.392857142857143
52.4,50.2,18.1,18.2,26.4,28.3,43.1,41.6,0.5
45.8,46.6,20.2,18.6,36.6,33.1,41.7,51.5,0.526315789473684
52.3,55.5,20.1,19.5,29.2,33.2,37.9,40.8,0.310344827586207
52.8,44.8,20.2,21.2,35,30.5,43.8,38.7,0.72972972972973
46.3,49.1,18.5,16.4,31.6,31.4,36.4,40.8,0.285714285714286
46.5,49.2,21.3,20,39.4,33.9,45.7,56.9,0.411764705882353
43.5,50.2,22.5,17.7,35.5,34.3,33.6,44.6,0.25
48.7,51.6,18.9,15.9,25.7,30.5,39.8,37.8,0.333333333333333
49.6,51.3,17.9,16.3,30.4,22.1,43.7,38.4,0.551724137931034
46.2,49.7,19.2,17.5,31.6,31.8,43.8,33.9,0.375
55.1,51.8,18.5,15.9,32.3,29,39.5,43,0.533333333333333
50,50.6,18.5,15.9,25.3,33.5,39,43.9,0.357142857142857
49.3,42.8,20.5,18.3,32,30.1,39.3,53.7,0.551724137931034
49.4,50.5,18.9,19.8,33.8,31.2,42.4,42.2,0.40625
50.6,50.2,20.5,23,38.6,29.1,51.5,46.3,0.794117647058823
44.7,53.1,21.4,16.6,23.8,34.2,39.3,57.7,0.0357142857142857
49.6,50.7,18.7,21.5,36.5,31.7,41.1,45,0.545454545454545
48.2,45.9,19.4,18.2,33.2,29.1,36.1,43.7,0.548387096774194
47.6,52.4,17,17.5,26,32.2,32.7,30.1,0.32258064516129
48.7,46.5,15.6,19.2,31.1,30.8,37.1,38.1,0.606060606060606
47.1,53.2,19.4,18.8,27.5,36.3,36.7,38,0.233333333333333
50,48.1,18.7,19,34,26.9,38.4,42.1,0.666666666666667
44.6,50.3,17.6,18.9,24.6,39,44.8,35.4,0.266666666666667
48,52.6,15.1,15.9,32.3,33.9,31.7,37.2,0.290322580645161
48.1,58.8,16.2,19.5,30,32.7,35.1,49.7,0.206896551724138
47.1,52.3,18.4,16.6,31.9,33,43,51.4,0.137931034482759
50,51.5,22.4,19.5,35.5,31.6,46.1,54.3,0.483870967741935
47.9,45.3,17.4,20.3,27.2,31.4,38.8,39.8,0.529411764705882
51.8,50.9,19.2,18.5,34.3,32.3,43.9,45.3,0.53125
47.5,51.9,21.5,19.2,29.7,28.9,33.6,43.4,0.206896551724138
49.7,49.9,18.8,17.9,37.6,32.9,38.7,42,0.4375
47.7,51.6,19.2,14.8,27,34.6,34.4,36.4,0.137931034482759
51,52.6,14.7,19.5,35.2,31.7,43.8,35.1,0.787878787878788
50.5,45.7,17.5,12.8,34.6,30.8,53.2,38.1,0.685714285714286
47.5,50.5,18.8,17.9,32.8,32.3,43.9,30.6,0.310344827586207
47.4,50.7,20.1,16.6,30.1,31.8,49.5,40.7,0.484848484848485
45.3,46.7,18.5,15.3,39.8,29.7,41.6,30.9,0.551724137931034
49.9,55.8,17.3,18.3,23.9,35.6,37.2,38.8,0.241379310344828
51.4,42.3,19.4,14.9,32,29.5,36.3,39.3,0.636363636363636
46.5,49.3,19.4,17.4,29.3,30.7,41.8,43,0.275862068965517
53.1,47,17.6,16,31.1,31.5,41.9,39.3,0.678571428571429
49,51.9,20,17.2,38.1,33.1,38.2,36.6,0.379310344827586
45.6,50.3,20.8,18.2,28,36,38.8,35.5,0.333333333333333
45.4,51.3,21.3,21.7,29.1,31.3,40.2,57.4,0.285714285714286
48.2,52.5,18.3,19.3,25.7,31.2,40.9,43.3,0.344827586206897
51.4,51.2,19.3,16.8,33.6,34.2,43.4,41.3,0.482758620689655
47.3,50.5,19.6,17.2,28.6,28.5,37.8,47.5,0.379310344827586
44,50.4,17.6,17.3,31.4,34.2,32.3,41.9,0.233333333333333
48.9,44.5,16.6,15.3,34.2,31,39.5,25.7,0.606060606060606
47.8,48.9,19.6,15.7,30.6,32.2,42.3,38.7,0.32258064516129
50.5,47.6,18.3,18,34.5,30.8,38.9,38.6,0.53125
49.9,51.6,18.9,17.1,31.3,31.8,43.3,42.7,0.448275862068966
45.3,50.8,17.8,21.1,29.2,34.6,35.8,46.4,0.258064516129032
53.1,47.3,18.3,18.8,28.2,29.2,39.8,36.2,0.612903225806452
51.3,47.6,17.2,12.4,32.3,26.7,33.7,33.6,0.548387096774194
48.8,49.5,17.2,15.8,27.7,28.8,38.7,35.4,0.6
50.6,44.5,20.2,17.4,32.2,32.9,52.7,37.8,0.65625
47.9,54.9,23.2,17.1,34.5,33.1,51.5,44,0.222222222222222
51.4,46.1,22.6,16.1,32.7,31.1,45.8,43.9,0.483870967741935
49.1,45.7,20.6,16.5,29.9,34.6,41.2,35.3,0.483870967741935
52.2,45.5,18.2,20.1,33.1,27.8,46,40.2,0.645161290322581
47.1,47,19.7,13,31.7,29.5,38.1,33.5,0.290322580645161
49.9,49.9,13.6,15.6,31.3,32.9,34.5,36.8,0.580645161290323
46.2,44.3,18.1,18.9,34.4,31.7,37,44.2,0.586206896551724
49.8,47.5,18.4,16.8,30.2,33.8,50.1,39,0.515151515151515
49.6,51.8,16.5,16.3,32.2,29.2,37.1,41.4,0.53125
46.9,51.5,18,17.5,27.7,27.9,37.2,44.7,0.3
50.4,50.6,14.2,18.5,32.4,32.5,39.1,41.6,0.515151515151515
48.2,50.5,17.8,19.8,35.4,32.7,36.8,58,0.516129032258065
49.1,48.6,21.6,18.7,24.9,28.6,38.9,47.1,0.259259259259259
47.6,48.5,20.2,18.9,34.3,28.1,41.9,43.1,0.612903225806452
56.2,52.2,16.1,15.8,24.3,30.8,39.6,29.3,0.633333333333333
50.9,52.5,18.6,19.9,28.9,30,41,45.1,0.566666666666667
51.2,48.6,20.3,23.6,23.5,29,43,45,0.558823529411765
52.7,46.2,16.9,16.6,18.1,31.6,45.6,32.8,0.516129032258065
46.2,50.2,19.7,18.6,34,25.3,50.5,41,0.5625
52.2,52.2,16.1,18.6,25,30.5,40,41.2,0.413793103448276
